time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,cartservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1731903255,0.305875117594785,0.9799464880605618,0.1559302407775564,2.9770365524643823,0.26402046080278524,3.9026547328729047,0.038282634826323735,1.7624536662006278,0.964250268451732,0.5484633090313888,0.09211009853567723,93057024,66371584,10522624,41975808,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,6.267,9.267,0.267,33.533,0.267,4.867,4.6,0.267,50.867,6.467,2.067,0,0,0,0.0022710280373831777,0.005177083333333334,0.0425,0.0030298313878080415,0.003,0.039375,0.003,0.0003831038439472175,0.007235973597359736,0.0010983606557377046,0.004499065420560748,0.009068750000000002,0.0825,0.004653696498054474,0.0046,0.08215517241379314,0.004600000000000001,0.003864138678223185,0.009552805280528051,0.00421967213114754
1731903256,0.305875117594785,0.9799464880605618,0.1559302407775564,2.88171260220172,0.26679706004715226,4.686677254001717,0.038282634826323735,1.7981343569470363,0.964250268451732,0.5484633090313888,0.09211009853567723,93057024,66371584,10522624,42065920,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,6.133,9.8,0.267,33,0.267,4.867,5.133,0.267,53.733,6.933,2.467,0,0,0,0.002233009708737864,0.004974248927038626,0.04642857142857143,0.0030298313878080415,0.003,0.03939814814814815,0.003,0.0003808492201039861,0.007245762711864406,0.001246153846153846,0.0044776699029126215,0.00904625550660793,0.088,0.004653696498054474,0.0046,0.08245833333333331,0.004600000000000001,0.003851498335183129,0.009584745762711865,0.004298461538461538
1731903257,0.305875117594785,0.9799464880605618,0.1559302407775564,2.88171260220172,0.26679706004715226,4.46990068632145,0.038282634826323735,1.8338150476934447,0.964250268451732,0.5484633090313888,0.09951448327754982,93057024,66371584,10522624,42065920,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,6.133,9.8,0.267,33,0.267,4.867,5.133,0.267,53.733,6.933,2.467,0,0,0,0.002233009708737864,0.004974248927038626,0.04642857142857143,0.0030298313878080415,0.003,0.03939814814814815,0.003,0.0003808492201039861,0.007245762711864406,0.001246153846153846,0.0044776699029126215,0.00904625550660793,0.088,0.004653696498054474,0.0046,0.08245833333333331,0.004600000000000001,0.003851498335183129,0.009584745762711865,0.004298461538461538
1731903258,0.305875117594785,0.9799464880605618,0.1559302407775564,2.88171260220172,0.26679706004715226,4.46990068632145,0.038282634826323735,1.869495738439853,0.964250268451732,0.5484633090313888,0.09951448327754982,93057024,66371584,10522624,42065920,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,6.133,9.8,0.267,33,0.267,4.867,5.133,0.267,54.4,7.6,3.067,0,0,0,0.002233009708737864,0.004974248927038626,0.04642857142857143,0.0030298313878080415,0.003,0.03939814814814815,0.003,0.00038027151935297513,0.00727195945945946,0.0011818181818181819,0.0044776699029126215,0.00904625550660793,0.088,0.004653696498054474,0.0046,0.08245833333333331,0.004600000000000001,0.0038481605351170563,0.009576013513513514,0.004284848484848484
1731903259,0.305875117594785,0.9799464880605618,0.1559302407775564,2.88171260220172,0.2667970600471522,4.46990068632145,0.038282634826323735,2.1408414447844972,0.964250268451732,0.5484633090313888,0.09951448327754982,93057024,66371584,10522624,42065920,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,6.133,9.8,0.267,33,0.267,4.867,5.133,0.267,54.4,7.6,3.067,0,0,0,0.002233009708737864,0.004974248927038626,0.04642857142857143,0.0030298313878080415,0.003,0.03939814814814815,0.003,0.00038027151935297513,0.00727195945945946,0.0011818181818181819,0.0044776699029126215,0.00904625550660793,0.088,0.004653696498054474,0.0046,0.08245833333333331,0.004600000000000001,0.0038481605351170563,0.009576013513513514,0.004284848484848484
1731903260,0.305875117594785,0.9799464880605618,0.1559302407775564,2.88171260220172,0.2667970600471522,4.46990068632145,0.038282634826323735,2.1408414447844972,0.964250268451732,0.45136016543116897,0.09951448327754982,93057024,66371584,10522624,42065920,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,6.133,9.8,0.267,33,0.267,4.733,5.133,0.267,57,7.6,3.067,0,0,0,0.002233009708737864,0.004974248927038626,0.04642857142857143,0.0030298313878080415,0.003,0.03923992673992674,0.003,0.0003839859731151373,0.00727195945945946,0.0011818181818181819,0.0044776699029126215,0.00904625550660793,0.088,0.004653696498054474,0.0046,0.08220833333333331,0.004600000000000001,0.0038692982456140345,0.009576013513513514,0.004284848484848484
1731903261,0.305875117594785,0.9799464880605618,0.1559302407775564,2.88171260220172,0.2667970600471522,4.46990068632145,0.038282634826323735,2.1408414447844972,0.964250268451732,0.4422191102806459,0.09951448327754982,93057024,66371584,10522624,42065920,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,6.133,9.8,0.267,33,0.267,4.733,5.133,0.267,57,7.6,3.067,0,0,0,0.002233009708737864,0.004974248927038626,0.04642857142857143,0.0030298313878080415,0.003,0.03923992673992674,0.003,0.0003839859731151373,0.00727195945945946,0.0011818181818181819,0.0044776699029126215,0.00904625550660793,0.088,0.004653696498054474,0.0046,0.08220833333333331,0.0046,0.0038692982456140345,0.009576013513513514,0.004284848484848484
1731903262,0.305875117594785,0.9799464880605618,0.1559302407775564,2.88171260220172,0.2667970600471522,4.46990068632145,0.038282634826323735,2.1408414447844972,0.964250268451732,0.5394950797383681,0.09951448327754982,93057024,66371584,10522624,42065920,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,6.133,9.8,0.267,33,0.267,4.733,5.133,0.267,57,7.6,3.067,0,0,0,0.002233009708737864,0.004974248927038626,0.04642857142857143,0.0030298313878080415,0.003,0.03923992673992674,0.003,0.0003839859731151373,0.00727195945945946,0.0011818181818181819,0.0044776699029126215,0.00904625550660793,0.088,0.004653696498054474,0.0046,0.08220833333333331,0.0046,0.0038692982456140345,0.009576013513513514,0.004284848484848484
1731903263,0.305875117594785,0.9799464880605618,0.1559302407775564,2.5097066289348064,0.2667970600471522,4.46990068632145,0.038282634826323735,1.849336148168132,0.964250268451732,0.5394950797383681,0.09951448327754982,93057024,66371584,10522624,42065920,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,5.4,9.8,0.267,33,0.267,4.733,5.133,0.267,57,7.6,3.067,0,0,0,0.0022647058823529412,0.004974248927038626,0.04642857142857143,0.0030298313878080415,0.003,0.03923992673992674,0.003,0.0003839859731151373,0.00727195945945946,0.0011818181818181819,0.004484313725490196,0.00904625550660793,0.088,0.004653696498054474,0.0046,0.08220833333333331,0.0046,0.0038692982456140345,0.009576013513513514,0.004284848484848484
1731903264,0.30387917724032437,0.9799464880605618,0.09664923254117941,3.028851833133969,0.2667970600471522,4.46990068632145,0.038282634826323735,1.8136554574217243,0.964250268451732,0.5394950797383681,0.09951448327754982,93188096,66371584,10522624,42065920,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,5.4,9.8,0.267,33,0.267,4.733,5.133,0.267,57,7.6,3.067,0,0,0,0.0022647058823529412,0.004974248927038626,0.04642857142857143,0.0030298313878080415,0.003,0.03923992673992674,0.003,0.00038398597311513734,0.00727195945945946,0.0011818181818181819,0.004484313725490196,0.00904625550660793,0.088,0.004653696498054474,0.0046,0.08220833333333331,0.0046,0.003869298245614035,0.009576013513513514,0.004284848484848484
1731903265,0.30387917724032437,0.9799464880605618,0.09893966154184719,3.028851833133969,0.2667970600471522,4.46990068632145,0.038282634826323735,1.7779747666753158,0.964250268451732,0.5394950797383681,0.09951448327754982,93188096,66371584,10522624,42065920,43778048,15630336,29642752,9592832,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,5.4,9.8,0.267,33,0.267,4.733,5.133,0.267,57,7.6,3.067,0,0,0,0.0022647058823529412,0.004974248927038626,0.04642857142857143,0.0030298313878080415,0.003,0.03923992673992674,0.003,0.00038398597311513734,0.00727195945945946,0.0011818181818181819,0.004484313725490196,0.00904625550660793,0.088,0.004653696498054474,0.0046,0.08220833333333331,0.0046,0.003869298245614035,0.009576013513513514,0.004284848484848484
1731903266,0.3079822050460018,0.40844417000000033,0.101230090542515,3.028851833133969,0.2667970600471522,4.46990068632145,0.038282634826323735,2.03595728908301,0.9476856960751379,0.5394950797383681,0.09951448327754982,93188096,66371584,10522624,42065920,43778048,15630336,29642752,9551872,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,5.4,9.8,0.267,27.667,0.267,4.733,5.133,0.267,57,7.6,3.067,0,0,0,0.0022647058823529412,0.004974248927038626,0.04642857142857143,0.00303887399463807,0.003,0.03923992673992674,0.003,0.00038398597311513734,0.00727195945945946,0.0011818181818181819,0.004484313725490196,0.00904625550660793,0.088,0.004669973190348525,0.0046,0.08220833333333331,0.0046,0.003869298245614035,0.009576013513513514,0.004284848484848484
1731903267,0.3079822050460018,0.5894278892445528,0.10352051954318281,3.028851833133969,0.2667970600471522,4.46990068632145,0.06673702942354809,2.03595728908301,0.9692703014833479,0.5394950797383681,0.09951448327754982,93188096,66400256,10522624,42065920,43778048,15630336,28901376,9551872,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,5.4,9.8,0.267,27.667,0.267,4.733,5.133,0.267,57,7.6,3.067,0,0,0,0.0022647058823529412,0.004974248927038626,0.04642857142857143,0.00303887399463807,0.003,0.03923992673992674,0.003,0.00038398597311513734,0.00727195945945946,0.0011818181818181819,0.004484313725490196,0.00904625550660793,0.088,0.004669973190348525,0.0046,0.08220833333333331,0.0046,0.003869298245614035,0.009576013513513514,0.004284848484848484
1731903268,0.3079822050460018,0.6046040752752063,0.10581094854385062,3.028851833133969,0.2667970600471522,4.46990068632145,0.06673702942354809,2.03595728908301,0.9692703014833479,0.5337783112487845,0.08560890197436781,93188096,66400256,10522624,42065920,43778048,15630336,28901376,9551872,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,5.4,9.8,0.267,27.667,0.267,4.733,5.133,0.267,57,7.6,3.067,0,0,0,0.0022647058823529412,0.004974248927038626,0.04642857142857143,0.00303887399463807,0.003,0.03923992673992674,0.003,0.00038398597311513734,0.00727195945945946,0.0011818181818181819,0.004484313725490196,0.00904625550660793,0.088,0.004669973190348525,0.0046,0.08220833333333331,0.0046,0.003869298245614035,0.009576013513513514,0.004284848484848484
1731903269,0.3079822050460018,0.61978026130586,0.13871757654681352,3.028851833133969,0.2667970600471522,4.46990068632145,0.06673702942354809,2.03595728908301,0.9692703014833479,0.5337783112487845,0.08560890197436781,93188096,66400256,10739712,42065920,43778048,15630336,28901376,9551872,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,5.4,9.333,0.267,27.667,0.267,4.733,5.133,0.267,57,7.6,3.067,0,0,0,0.0022647058823529412,0.0051077586206896555,0.04642857142857143,0.00303887399463807,0.003,0.03923992673992674,0.003,0.00038398597311513734,0.00727195945945946,0.0011818181818181819,0.004484313725490196,0.009073275862068965,0.088,0.004669973190348525,0.0046,0.08220833333333331,0.0046,0.003869298245614035,0.009576013513513514,0.004284848484848484
1731903270,0.3079822050460018,0.6349564473365135,0.1416294103088231,2.946648061290273,0.2610192211929262,4.46990068632145,0.0783697337871647,2.03595728908301,0.9692703014833479,0.5337783112487845,0.08560890197436781,93188096,66400256,10739712,42348544,43778048,15630336,28901376,9551872,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,5.4,9.333,0.267,27.267,0.267,4.733,5.133,0.267,56.6,7.6,3.067,0,0,0,0.0022647058823529412,0.005107296137339057,0.043055555555555555,0.003038926174496644,0.003,0.03923992673992674,0.003166666666666667,0.000383996489174956,0.00727195945945946,0.0012352941176470586,0.004484313725490196,0.009072961373390559,0.08375000000000003,0.004670067114093961,0.0046,0.08220833333333331,0.004900000000000001,0.003869374313940724,0.009576013513513514,0.004294117647058823
1731903271,0.3079822050460018,0.650132633367167,0.17471002572057312,2.946648061290273,0.2610192211929262,4.46990068632145,0.0783697337871647,2.03595728908301,0.9692703014833479,0.5337783112487845,0.08560890197436781,93188096,66400256,10739712,42348544,43778048,15630336,28901376,9551872,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,5.533,8.933,0.267,26.4,0.267,4.733,4.667,0.267,53.667,7.267,2.733,0,0,0,0.0022763819095477384,0.005044642857142858,0.04090909090909091,0.003051317614424411,0.003,0.039138576779026206,0.003166666666666667,0.000379127358490566,0.00725,0.0005,0.004535678391959798,0.009098214285714286,0.07666666666666669,0.004692371705963939,0.0046,0.08298245614035088,0.004900000000000001,0.003841791044776119,0.00954655172413793,0.004253333333333334
1731903272,0.3079822050460018,0.6653088193978205,0.17471002572057312,2.946648061290273,0.2610192211929262,4.46990068632145,0.0783697337871647,2.0167008838180775,0.9692703014833479,0.5337783112487845,0.08560890197436781,93188096,66400256,10739712,42348544,43778048,15630336,28901376,9551872,43208704,3387392,6901760,0,0,3,4,9,3,3,15,3,3,4,4,2,5.533,8.933,0.267,26.4,0.267,4.733,4.667,0.267,53.667,7.267,2.733,0,0,0,0.0022763819095477384,0.005044642857142858,0.04090909090909091,0.003051317614424411,0.003,0.039138576779026206,0.003166666666666667,0.000379127358490566,0.00725,0.0005,0.004535678391959798,0.009098214285714286,0.07666666666666669,0.004692371705963939,0.0046,0.08298245614035088,0.004900000000000001,0.003841791044776119,0.00954655172413793,0.004253333333333334
