time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,cartservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1731908150,0.8287356582545157,0.7448974547347651,0.2419717414460488,2.6212361789938554,0.2324545848391151,4.2727211214466205,0.03831031598274756,2.150964214474239,0.9860864335873193,0.5281813503761907,0.08936934858034432,89141248,66330624,11272192,43032576,44003328,15626240,33718272,9650176,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.133,10.267,0.4,29.4,0.4,5.333,5.133,0.4,59.533,7.4,3.067,0,0,0,0.003077220077220077,0.00529835390946502,0.042045454545454546,0.0030101302460202603,0.003,0.037787828947368415,0.0031818181818181815,0.0003733333333333333,0.006427125506072874,0.0004929577464788732,0.004738996138996139,0.009092592592592591,0.08125,0.004618234442836469,0.0046,0.07394444444444442,0.004927272727272728,0.0037891891891891896,0.009317813765182188,0.00423529411764706
1731908151,1.5840507645747053,0.7448974547347651,0.2419717414460488,2.6212361789938554,0.2324545848391151,4.2727211214466205,0.03923422976555961,2.150964214474239,0.9860864335873193,0.5281813503761907,0.08936934858034432,89341952,66330624,11272192,43032576,44003328,15626240,33718272,9650176,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.133,10.267,0.4,29.4,0.4,5.333,5.133,0.4,59.533,7.4,3.067,0,0,0,0.003077220077220077,0.00529835390946502,0.042045454545454546,0.0030101302460202603,0.003,0.037787828947368415,0.003142857142857143,0.0003733333333333333,0.006427125506072874,0.0004929577464788732,0.004738996138996139,0.009092592592592591,0.08125,0.004618234442836469,0.0046,0.07394444444444442,0.004857142857142857,0.0037891891891891896,0.009317813765182188,0.00423529411764706
1731908152,1.5840507645747053,0.7448974547347651,0.2419717414460488,2.6212361789938554,0.2324545848391151,4.2727211214466205,0.033278912499998814,2.108904056179179,0.9860864335873193,0.5281813503761907,0.08936934858034432,89341952,66330624,11272192,43032576,44003328,15626240,33718272,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.133,10.267,0.4,29.4,0.4,5.333,5.133,0.4,59.533,7.4,3.067,0,0,0,0.003077220077220077,0.00529835390946502,0.042045454545454546,0.0030101302460202603,0.003,0.037787828947368415,0.003142857142857143,0.0003733333333333333,0.006427125506072874,0.0004929577464788732,0.004738996138996139,0.009092592592592591,0.08125,0.004618234442836469,0.0046,0.07394444444444442,0.004857142857142857,0.0037891891891891896,0.009317813765182188,0.00423529411764706
1731908153,1.5840507645747053,0.7448974547347651,0.2419717414460488,2.1348565680561307,0.2324545848391151,4.2727211214466205,0.033278912499998814,2.108904056179179,0.9860864335873193,0.5281813503761907,0.08936934858034432,89341952,66330624,11272192,43032576,44003328,15626240,33718272,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.133,10.267,0.4,29.4,0.4,5.333,5.133,0.4,59.533,7.4,3.067,0,0,0,0.003077220077220077,0.00529835390946502,0.042045454545454546,0.0030101302460202603,0.003,0.037787828947368415,0.003142857142857143,0.0003733333333333333,0.006427125506072874,0.0004929577464788732,0.004738996138996139,0.009092592592592591,0.08125,0.004618234442836469,0.0046,0.07394444444444442,0.004857142857142857,0.0037891891891891896,0.009317813765182188,0.00423529411764706
1731908154,1.5840507645747053,0.7293653088501566,0.2419717414460488,2.1790656500204326,0.2324545848391151,4.2727211214466205,0.033278912499998814,2.108904056179179,0.9860864335873193,0.5281813503761907,0.09724986934773415,89341952,66330624,11272192,43032576,44003328,15626240,33718272,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.133,10.267,0.4,29.4,0.4,5.333,5.133,0.4,59.533,7.4,3.067,0,0,0,0.003077220077220077,0.00529835390946502,0.042045454545454546,0.0030101302460202603,0.003,0.037787828947368415,0.003142857142857143,0.0003733333333333333,0.006427125506072874,0.0004929577464788732,0.004738996138996139,0.009092592592592591,0.08125,0.004618234442836469,0.0046,0.07394444444444442,0.004857142857142857,0.0037891891891891896,0.009317813765182188,0.00423529411764706
1731908155,1.5840507645747053,0.7293653088501566,0.2419717414460488,2.2232747319847346,0.2324545848391151,4.2727211214466205,0.033278912499998814,2.108904056179179,0.9860864335873193,0.5281813503761907,0.09724986934773415,89341952,66330624,11272192,43032576,44003328,15626240,33718272,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.133,10.267,0.4,29.4,0.4,5.333,5.133,0.4,59.533,7.4,3.067,0,0,0,0.003077220077220077,0.00529835390946502,0.042045454545454546,0.0030101302460202603,0.003,0.037787828947368415,0.003142857142857143,0.0003733333333333333,0.006427125506072874,0.0004929577464788732,0.004738996138996139,0.009092592592592591,0.08125,0.004618234442836469,0.0046,0.07394444444444442,0.004857142857142857,0.0037891891891891896,0.009317813765182188,0.00423529411764706
1731908156,1.5840507645747053,0.7293653088501566,0.2419717414460488,2.652544917858104,0.2324545848391151,4.2727211214466205,0.033278912499998814,2.108904056179179,0.9860864335873193,0.5281813503761907,0.09724986934773415,89341952,66330624,11272192,43032576,44003328,15626240,33718272,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.133,10.267,0.4,32.8,0.4,5.333,5.133,0.4,59.533,7.4,3.067,0,0,0,0.003077220077220077,0.00529835390946502,0.042045454545454546,0.00300863309352518,0.003,0.037787828947368415,0.003142857142857143,0.0003733333333333333,0.006427125506072874,0.0004929577464788732,0.004738996138996139,0.009092592592592591,0.08125,0.004615539568345324,0.0046,0.07394444444444442,0.004857142857142857,0.0037891891891891896,0.009317813765182188,0.00423529411764706
1731908157,1.5840507645747053,0.7293653088501566,0.2419717414460488,2.652544917858104,0.2324545848391151,4.2727211214466205,0.033278912499998814,2.0733063811721877,0.9860864335873193,0.5281813503761907,0.09724986934773415,89341952,66330624,11272192,43032576,44003328,15626240,33718272,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.133,10.267,0.4,32.8,0.4,5.333,5.133,0.4,59.533,7.4,3.067,0,0,0,0.003077220077220077,0.00529835390946502,0.042045454545454546,0.00300863309352518,0.003,0.037787828947368415,0.003142857142857143,0.0003733333333333333,0.006427125506072874,0.0004929577464788732,0.004738996138996139,0.009092592592592591,0.08125,0.004615539568345324,0.0046,0.07394444444444442,0.004857142857142857,0.0037891891891891896,0.009317813765182188,0.00423529411764706
1731908158,1.5840507645747053,0.7293653088501566,0.2419717414460488,2.652544917858104,0.2324545848391151,4.2727211214466205,0.044228963299964626,2.0733063811721877,0.9860864335873193,0.3582157574999911,0.09724986934773415,89341952,66330624,11272192,43032576,44003328,15626240,34058240,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.133,10.267,0.4,32.8,0.4,5.333,5.133,0.4,59.533,7.4,3.067,0,0,0,0.003077220077220077,0.00529835390946502,0.042045454545454546,0.00300863309352518,0.003,0.037787828947368415,0.003142857142857143,0.0003733333333333333,0.006427125506072874,0.0004929577464788732,0.004738996138996139,0.009092592592592591,0.08125,0.004615539568345324,0.0046,0.07394444444444442,0.004857142857142857,0.0037891891891891896,0.009317813765182188,0.00423529411764706
1731908159,1.5840507645747053,0.7293653088501566,0.2419717414460488,2.652544917858104,0.2324545848391151,4.2727211214466205,0.0524176138081823,2.0733063811721877,0.9860864335873193,0.3582157574999911,0.09724986934773415,89341952,66330624,11272192,43032576,44003328,15626240,34058240,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6,9.6,0.4,32.8,0.4,5.333,5.133,0.4,59.533,7.4,3.067,0,0,0,0.0030778210116731517,0.005237603305785123,0.042045454545454546,0.00300863309352518,0.003,0.037787828947368415,0.003142857142857143,0.0003733333333333333,0.006427125506072874,0.0004929577464788732,0.004740077821011674,0.009080578512396695,0.08125,0.004615539568345324,0.0046,0.07394444444444442,0.004857142857142857,0.0037891891891891896,0.009317813765182188,0.00423529411764706
1731908160,1.5840507645747053,0.7293653088501566,0.2419717414460488,2.652544917858104,0.2324545848391151,4.230464300865125,0.0524176138081823,2.0733063811721877,0.9860864335873193,0.3582157574999911,0.09724986934773415,89341952,66330624,11272192,43032576,44003328,15626240,34058240,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6,9.467,0.333,32.6,0.267,5.333,5.133,0.333,59.4,7.4,2.933,0,0,0,0.0030778210116731517,0.0052743902439024385,0.041346153846153845,0.0030086083213773317,0.003,0.037787828947368415,0.003266666666666667,0.00037298946200776484,0.006427125506072874,0.0010555555555555555,0.004740077821011674,0.00908739837398374,0.07875000000000003,0.0046154949784791965,0.004600000000000001,0.07394444444444442,0.0057500000000000094,0.0037869222096956036,0.009317813765182188,0.004255555555555556
1731908161,1.5840507645747053,0.7293653088501566,0.2419717414460488,2.652544917858104,0.2091447374093525,4.230464300865125,0.0524176138081823,2.0733063811721877,0.9860864335873193,0.42621353558387626,0.09724986934773415,89341952,66330624,11272192,43032576,44003328,15626240,34058240,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,36.267,0.267,5.333,5.467,0.333,57.133,7,3,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.0030056022408963584,0.003,0.03801903114186851,0.003266666666666667,0.00036600566572237965,0.006342794759825327,0.001028169014084507,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004610084033613445,0.004600000000000001,0.0758421052631579,0.0057500000000000094,0.0037379731379731393,0.009303493449781661,0.004250704225352113
1731908162,1.5840507645747053,0.7293653088501566,0.20037685680697187,2.652544917858104,0.20574844398221714,4.230464300865125,0.0524176138081823,2.0733063811721877,0.9860864335873193,0.4174029653938745,0.09724986934773415,89341952,66330624,11280384,43032576,44003328,15626240,34058240,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,36.267,0.267,5.333,5.467,0.333,57.133,7,3,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.0030056022408963584,0.003,0.03801903114186851,0.003266666666666667,0.00036600566572237965,0.006342794759825327,0.001028169014084507,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004610084033613445,0.004600000000000001,0.0758421052631579,0.0057500000000000094,0.0037379731379731393,0.009303493449781661,0.004250704225352113
1731908163,1.5840507645747053,0.7293653088501566,0.20037685680697187,2.190736847659008,0.24167946747759433,4.208655012444976,0.0524176138081823,2.0733063811721877,0.7690170190105156,0.4085923952038729,0.09724986934773415,89341952,66330624,11280384,43032576,44003328,15650816,34058240,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,36.267,0.267,5.333,5.467,0.333,56.667,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.0030056022408963584,0.003,0.03801903114186851,0.003266666666666667,0.0003635977337110482,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004610084033613445,0.004600000000000001,0.0758421052631579,0.0057500000000000094,0.0037197007481296765,0.00931981981981982,0.004284507042253521
1731908164,1.5840507645747053,0.7293653088501566,0.20037685680697187,2.707501227599297,0.24167946747759433,4.208655012444976,0.0524176138081823,2.0733063811721877,0.7428122805544889,0.3997818250138714,0.09193586689878848,89341952,66330624,11280384,43458560,44003328,15650816,34058240,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,36.267,0.267,5.333,5.467,0.333,56.667,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.0030056022408963584,0.003,0.03801903114186851,0.003266666666666667,0.0003635977337110482,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004610084033613445,0.004600000000000001,0.0758421052631579,0.0057500000000000094,0.0037197007481296765,0.00931981981981982,0.004284507042253521
1731908165,1.5840507645747053,0.6233615140715054,0.19578544189574124,2.707501227599297,0.24167946747759433,4.208655012444976,0.0524176138081823,2.0733063811721877,0.7581950262758003,0.3909712548238697,0.09193586689878848,89341952,66351104,11280384,43458560,44003328,15650816,34058240,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,36.267,0.267,5.067,5.467,0.333,48.533,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.0030056022408963584,0.003,0.03825892857142857,0.003266666666666667,0.00037138989169675085,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004610084033613445,0.004600000000000001,0.07710784313725491,0.0057500000000000094,0.003776208178438662,0.00931981981981982,0.004284507042253521
1731908166,1.33768145196691,0.6357905457954374,0.19578544189574124,2.707501227599297,0.24167946747759433,4.208655012444976,0.0524176138081823,2.0733063811721877,0.7735777719971113,0.38216068463386804,0.09193586689878848,89354240,66351104,11280384,43458560,44003328,15650816,34058240,9916416,44265472,3387392,7299072,0,0,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,36.267,0.267,5.067,5.467,0.2,48.533,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.0030056022408963584,0.003,0.03825892857142857,0.0032666666666666664,0.00037138989169675085,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004610084033613445,0.004600000000000001,0.07710784313725491,0.005750000000000004,0.003776208178438662,0.00931981981981982,0.004284507042253521
1731908167,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.707501227599297,0.24167946747759433,4.208655012444976,0.0524176138081823,2.0733063811721877,0.7889605177184227,0.5238955362545156,0.09193586689878848,89354240,66351104,11280384,43458560,44003328,15650816,34058240,9916416,44265472,3522560,7299072,0,74948.76549233921,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,36.267,0.267,5.067,5.467,0.2,48.533,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.0030056022408963584,0.003,0.03825892857142857,0.0032666666666666664,0.00037138989169675085,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004610084033613445,0.004600000000000001,0.07710784313725491,0.005750000000000004,0.003776208178438662,0.00931981981981982,0.004284507042253521
1731908168,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.707501227599297,0.24167946747759433,4.208655012444976,0.0524176138081823,1.9966261879999132,0.9229647432786713,0.5238955362545156,0.09193586689878847,89354240,66351104,11280384,43458560,44003328,15650816,34058240,9351168,44265472,3522560,7299072,0,74948.76549233921,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,36.267,0.267,5.067,5.467,0.2,48.533,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.0030056022408963584,0.003,0.03825892857142857,0.0032666666666666664,0.00037138989169675085,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004610084033613445,0.004600000000000001,0.07710784313725491,0.005750000000000004,0.003776208178438662,0.00931981981981982,0.004284507042253521
1731908169,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.707501227599297,0.24167946747759433,4.208655012444976,0.0524176138081823,1.9966261879999132,0.9229647432786713,0.5238955362545156,0.09193586689878847,89354240,66351104,11280384,43458560,44003328,15650816,34058240,9351168,44265472,3522560,7299072,0,74948.76549233921,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,36.267,0.267,5.067,5.467,0.2,48.533,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.0030056022408963584,0.003,0.03825892857142857,0.0032666666666666664,0.000371389891696751,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004610084033613445,0.004600000000000001,0.07710784313725491,0.005750000000000004,0.003776208178438663,0.00931981981981982,0.004284507042253521
1731908170,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.707501227599297,0.24167946747759433,4.208655012444976,0.0524176138081823,1.9966261879999132,0.9229647432786713,0.5238955362545156,0.09193586689878847,89354240,66351104,11280384,43458560,44003328,15650816,34058240,9351168,44265472,3522560,7299072,0,74948.76549233921,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,36.267,0.267,5.067,5.467,0.2,48.533,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.0030056022408963584,0.003,0.03825892857142857,0.003266666666666667,0.000371389891696751,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004610084033613445,0.004600000000000001,0.07710784313725491,0.0057500000000000094,0.003776208178438663,0.00931981981981982,0.004284507042253521
1731908171,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.707501227599297,0.24167946747759433,4.1640046864686395,0.04082353469167873,1.9966261879999132,0.9229647432786713,0.5238955362545156,0.09193586689878847,89354240,66351104,11280384,43458560,44003328,15650816,34058240,9351168,44265472,3522560,7299072,0,74948.76549233921,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,32.667,0.267,5.067,5.467,0.2,48.533,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.003005540166204986,0.003,0.03825892857142857,0.003266666666666667,0.000371389891696751,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004609972299168975,0.004600000000000001,0.07710784313725491,0.0057500000000000094,0.003776208178438663,0.00931981981981982,0.004284507042253521
1731908172,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.707501227599297,0.24167946747759433,4.1640046864686395,0.04082353469167873,1.9966261879999132,0.9229647432786713,0.5238955362545156,0.09193586689878847,89354240,66351104,11280384,43458560,44003328,15650816,34058240,9351168,44265472,3522560,7299072,0,74948.76549233921,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,32.667,0.267,5.067,5.467,0.2,48.533,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.003005540166204986,0.003,0.03825892857142857,0.003266666666666667,0.000371389891696751,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004609972299168975,0.004600000000000001,0.07710784313725491,0.0057500000000000094,0.003776208178438663,0.00931981981981982,0.004284507042253521
1731908173,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.745208428292369,0.24167946747759433,4.1640046864686395,0.04082353469167873,1.9966261879999132,0.9229647432786713,0.5238955362545156,0.09193586689878847,89354240,66351104,11280384,43458560,44003328,15650816,34058240,9351168,44265472,3522560,7299072,0,74948.76549233921,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,32.667,0.267,5.067,5.467,0.2,48.533,6.533,2.667,0,0,0,0.0030975609756097562,0.0051185344827586205,0.041346153846153845,0.003005540166204986,0.003,0.03825892857142857,0.003266666666666667,0.000371389891696751,0.006418918918918919,0.0011971830985915497,0.0047756097560975605,0.009058189655172414,0.07875000000000003,0.004609972299168975,0.004600000000000001,0.07710784313725491,0.0057500000000000094,0.003776208178438663,0.00931981981981982,0.004284507042253521
1731908174,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.745208428292369,0.24167946747759433,4.1640046864686395,0.04082353469167873,1.9966261879999132,0.9229647432786713,0.5238955362545156,0.04754158412722008,89354240,66351104,11280384,43458560,44003328,15650816,34058240,9351168,44265472,3522560,7299072,0,74948.76549233921,3,4,9,3,3,16,3,3,4,4,2,6.067,9.533,0.267,32.667,0.267,5.067,5.467,0.2,48.533,6.533,2.667,0,0,0,0.0030787401574803148,0.005121145374449339,0.041346153846153845,0.003005540166204986,0.003,0.03825892857142857,0.003266666666666667,0.000371389891696751,0.006418918918918919,0.0011971830985915497,0.004741732283464566,0.009094713656387666,0.07875000000000003,0.004609972299168975,0.004600000000000001,0.07710784313725491,0.0057500000000000094,0.003776208178438663,0.00931981981981982,0.004284507042253521
1731908175,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.745208428292369,0.24167946747759433,4.094399324458909,0.034754230517501906,1.9319182173686729,0.9229647432786713,0.5238955362545156,0.04883782515695902,89354240,66351104,11280384,43458560,44003328,15421440,34058240,9351168,44265472,3522560,7299072,0,74948.76549233921,3,4,9,3,3,16,3,3,4,4,2,6.067,9.267,0.133,32.333,0,5.067,5.467,0.067,48.333,6.533,2.4,0,0,0,0.0030787401574803148,0.005056561085972851,0.03958333333333334,0.003005606166783462,0.003,0.03825892857142857,0.0031538461538461538,0.000370398310199155,0.006418918918918919,0.0010307692307692307,0.004741732283464566,0.009083710407239818,0.06500000000000003,0.004610091100210232,0.0046,0.07710784313725491,0.004876923076923077,0.0037694235588972423,0.00931981981981982,0.004255384615384616
1731908176,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.745208428292369,0.24167946747759433,4.094399324458909,0.034754230517501906,1.9319182173686729,0.9229647432786713,0.5333149484837998,0.041364347499999184,89354240,66351104,11280384,43458560,44003328,15421440,34058240,9351168,44265472,3522560,7299072,0,112399.01650860553,3,4,9,3,3,16,3,3,4,4,2,6.2,9,0,29,0,5.067,4.867,0.067,48.067,6.467,2,0,0,0,0.003052631578947369,0.0049642857142857145,0.0375,0.0030167014613778705,0.003,0.038080357142857145,0.0031538461538461538,0.0003722222222222222,0.006394009216589862,0.0004730769230769232,0.0046947368421052646,0.009064814814814815,0.0475,0.004630062630480166,0.0046,0.07719387755102042,0.004876923076923077,0.0037818181818181818,0.009297235023041474,0.0041517241379310345
1731908177,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.745208428292369,0.2068682255148633,4.094399324458909,0.034754230517501906,1.9319182173686729,0.8903331068890812,0.5333149484837998,0.041364347499999184,89354240,66351104,11280384,43458560,44003328,15421440,34058240,9351168,44249088,3522560,7299072,0,112399.01650860553,3,4,9,3,3,16,3,3,4,4,2,6.2,9,0,29,0,5.067,4.867,0.067,48.067,6.467,2,0,0,0,0.003052631578947369,0.0049642857142857145,0.0375,0.0030167014613778705,0.003,0.038080357142857145,0.0031538461538461538,0.0003722222222222222,0.006394009216589862,0.0004730769230769232,0.0046947368421052646,0.009064814814814815,0.0475,0.004630062630480166,0.0046,0.07719387755102042,0.004876923076923077,0.0037818181818181818,0.009297235023041474,0.0041517241379310345
1731908178,1.5579402666044029,0.7457419034359136,0.19578544189574124,2.745208428292369,0.20284023439023674,4.094399324458909,0.034754230517501906,1.9319182173686729,0.8903331068890812,0.5333149484837998,0.041364347499999184,89354240,66351104,11280384,43458560,44003328,15421440,34058240,9351168,44249088,3522560,7299072,0,112399.01650860553,3,4,9,3,3,16,3,3,4,4,2,6.2,9,0,29,0,5.067,4.867,0.067,48.2,6.6,1.467,0,0,0,0.003052631578947369,0.0049642857142857145,0.0375,0.0030167014613778705,0.003,0.038080357142857145,0.0031538461538461538,0.0003709876543209876,0.006403301886792453,0.001172413793103449,0.0046947368421052646,0.009064814814814815,0.0475,0.004630062630480166,0.0046,0.07719387755102042,0.004876923076923077,0.0037734693877551025,0.009299528301886791,0.00423448275862069
1731908179,1.9800415907290032,0.7457419034359136,0.19578544189574124,2.745208428292369,0.14358944999999682,4.094399324458909,0.034754230517501906,1.9319182173686729,0.8903331068890812,0.5333149484837998,0.041364347499999184,89354240,66351104,11280384,43458560,44003328,15421440,34058240,9351168,44249088,3522560,7299072,0,112399.01650860553,3,4,9,3,3,16,3,3,4,4,2,6.2,9,0,29,0,5.067,4.867,0.067,48.2,6.6,1.467,0,0,0,0.003052631578947369,0.0049642857142857145,0.0375,0.0030167014613778705,0.003,0.038080357142857145,0.0031538461538461538,0.0003709876543209876,0.006403301886792453,0.001172413793103449,0.0046947368421052646,0.009064814814814815,0.0475,0.004630062630480166,0.0046,0.07719387755102042,0.004876923076923077,0.0037734693877551025,0.009299528301886791,0.00423448275862069
1731908180,1.9800415907290025,0.6382017779498801,0.15843566214992116,2.745208428292369,0.14358944999999682,4.094399324458909,0.034754230517501906,1.907151072128864,0.8903331068890812,0.5333149484837998,0.041364347499999184,89354240,66351104,11280384,43458560,44003328,15421440,34058240,9515008,44249088,3522560,7299072,0,112399.01650860553,3,4,9,3,3,16,3,3,4,4,2,6.2,9,0,29,0,4.8,4.867,0.067,50.4,6.6,1.467,0,0,0,0.003052631578947369,0.0049642857142857145,0.0375,0.0030167014613778705,0.003,0.03795620437956205,0.0031538461538461538,0.00037548076923076923,0.006403301886792453,0.001172413793103449,0.0046947368421052646,0.009064814814814815,0.0475,0.004630062630480166,0.0046,0.07739130434782607,0.004876923076923077,0.0038030651340996173,0.009299528301886791,0.00423448275862069
1731908181,1.9800415907290025,0.6257727462259483,0.15843566214992116,2.745208428292369,0.2089285091287053,4.094399324458909,0.034754230517501906,1.907151072128864,0.8903331068890812,0.5333149484837998,0.041364347499999184,89354240,66351104,11280384,43458560,44003328,15421440,34058240,9515008,44249088,3522560,7299072,0,112399.01650860553,3,4,9,3,3,16,3,3,4,4,2,6.2,9,0,29,0,4.8,4.867,0.067,50.4,6.6,1.467,0,0,0,0.003052631578947369,0.0049642857142857145,0.0375,0.0030167014613778705,0.003,0.03795620437956205,0.0031999999999999997,0.00037548076923076923,0.006403301886792453,0.001172413793103449,0.0046947368421052646,0.009064814814814815,0.0475,0.004630062630480166,0.0046,0.07739130434782607,0.004959999999999999,0.0038030651340996173,0.009299528301886791,0.00423448275862069
1731908182,1.5906712239103586,0.6586938752299561,0.15843566214992116,2.745208428292369,0.2089285091287053,4.094399324458909,0.034754230517501906,1.907151072128864,0.8903331068890812,0.5333149484837998,0.041364347499999184,89640960,66351104,11280384,43458560,44003328,15421440,34058240,9515008,44249088,3522560,7299072,0,112399.01650860553,3,4,9,3,3,16,3,3,4,4,2,6.2,9,0,29,0,4.8,4.867,0.067,50.4,6.6,1.467,0,0,0,0.003052631578947369,0.0049642857142857145,0.0375,0.0030167014613778705,0.003,0.03795620437956205,0.0031999999999999997,0.00037548076923076923,0.006403301886792453,0.001172413793103449,0.0046947368421052646,0.009064814814814815,0.0475,0.004630062630480166,0.0046,0.07739130434782607,0.004959999999999999,0.0038030651340996173,0.009299528301886791,0.00423448275862069
