time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732377183,0.247517997094233,0.9177291991872158,0.15483077800382689,2.604951111917401,0.13096024911339857,3.513818350178112,0.04932414888677213,1.719727318038126,1.1573074610053917,0.4236738030240491,0.07772947929660409,94543872,56815616,11280384,40513536,88743936,16130048,32907264,10502144,44449792,4694016,7061504,0,3,4,9,4,6,15,3,4,4,4,2,6,11.133,0.333,32.733,0.133,5.067,5.733,0.133,65.867,8.333,2.867,0,0,0,0.002026178010471204,0.0034292682926829266,0.03846153846153846,0.002912350597609562,0.003,0.03526666666666667,0.0031818181818181815,0.00037097200211304803,0.007105263157894737,0.001136986301369863,0.00440523560209424,0.007220930232558142,0.049230769230769224,0.004646215139442232,0.004600000000000001,0.04876,0.004927272727272728,0.0037763934426229507,0.009473684210526316,0.004227397260273973
1732377184,0.247517997094233,0.9177291991872158,0.13624044971921703,2.604951111917401,0.1308152258533665,3.513818350178112,0.04932414888677213,1.719727318038126,1.1573074610053917,0.5103120274914019,0.09160559715721794,94543872,56815616,11292672,40513536,88743936,16130048,32907264,10502144,44449792,4694016,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.6,9.6,0.133,30.6,0.133,5.067,4.067,0.133,56.8,7.067,2.4,0,0,0,0.001983606557377049,0.0033622828784119108,0.0375,0.0029101589495507947,0.003,0.035252043596730245,0.0031818181818181815,0.0003616167023554604,0.007077586206896551,0.0004926470588235294,0.00439672131147541,0.006788732394366196,0.0475,0.004650587422252937,0.004600000000000001,0.04841280653950954,0.004927272727272728,0.0037105769230769223,0.009456896551724136,0.004187878787878787
1732377185,0.247517997094233,0.9177291991872158,0.13624044971921703,2.604951111917401,0.1308152258533665,3.513818350178112,0.04932414888677213,1.719727318038126,1.1573074610053917,0.5103120274914019,0.09160559715721794,94543872,56815616,11292672,40513536,88743936,16130048,32907264,10502144,44449792,4694016,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.6,7.8,0.133,30.6,0.133,5.067,4.067,0.133,56.8,7.067,2.4,0,0,0,0.001983606557377049,0.0033144329896907217,0.0375,0.0029101589495507947,0.003,0.035252043596730245,0.0031818181818181815,0.0003616167023554604,0.007077586206896551,0.0004926470588235294,0.00439672131147541,0.006364406779661019,0.0475,0.004650587422252937,0.004600000000000001,0.04841280653950954,0.004927272727272728,0.0037105769230769223,0.009456896551724136,0.004187878787878787
1732377186,0.16373682338864137,0.9177291991872158,0.13624044971921703,2.604951111917401,0.1308152258533665,3.513818350178112,0.04932414888677213,1.6449959035641244,1.1573074610053917,0.5103120274914019,0.09160559715721794,94543872,56815616,11292672,40513536,88743936,16130048,32907264,10502144,44449792,4694016,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.6,7.8,0.133,30.6,0.133,5.067,4.067,0.133,43.533,5.8,2.4,0,0,0,0.001983606557377049,0.0033144329896907217,0.0375,0.0029101589495507947,0.003,0.035252043596730245,0.0031818181818181815,0.0003673736199883788,0.007083333333333334,0.0004926470588235294,0.00439672131147541,0.006364406779661019,0.0475,0.004650587422252937,0.004600000000000001,0.04841280653950954,0.004927272727272728,0.003754838709677419,0.009445652173913043,0.004187878787878787
1732377187,0.16797453816136879,0.9177291991872158,0.13624044971921703,2.604951111917401,0.1308152258533665,3.513818350178112,0.04932414888677213,1.6449959035641244,1.0921137483452525,0.5103120274914019,0.08993068162282851,94543872,56815616,11292672,40513536,88743936,16130048,32907264,10502144,44441600,4694016,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.6,7.8,0.133,30.6,0.133,5.067,4.067,0.133,43.533,5.8,2.4,0,0,0,0.001983606557377049,0.0033144329896907217,0.0375,0.0029101589495507947,0.003,0.035252043596730245,0.0031818181818181815,0.0003673736199883788,0.007083333333333334,0.0004926470588235294,0.00439672131147541,0.006364406779661019,0.0475,0.004650587422252937,0.004600000000000001,0.04841280653950954,0.004927272727272728,0.003754838709677419,0.009445652173913043,0.004187878787878787
1732377188,0.1722122529340962,0.9177291991872158,0.13624044971921703,2.604951111917401,0.1308152258533665,3.513818350178112,0.04932414888677213,1.6449959035641244,1.0921137483452525,0.5103120274914019,0.08993068162282851,94543872,56815616,11292672,40513536,88743936,16130048,32907264,10502144,44441600,4694016,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.6,7.8,0.133,30.6,0.133,5.067,4.067,0.133,43.533,5.8,2.4,0,0,0,0.001983606557377049,0.0033144329896907217,0.0375,0.0029101589495507947,0.003,0.035252043596730245,0.0031818181818181815,0.0003673736199883788,0.007083333333333334,0.0004926470588235294,0.00439672131147541,0.006364406779661019,0.0475,0.004650587422252937,0.004600000000000001,0.04841280653950954,0.004927272727272728,0.003754838709677419,0.009445652173913043,0.004187878787878787
1732377189,0.17644996770682356,0.9255543483041115,0.13624044971921703,2.604951111917401,0.1308152258533665,3.513818350178112,0.04932414888677213,1.6449959035641244,1.1009560870658714,0.4291341417182072,0.08993068162282851,94543872,56815616,11292672,40513536,88743936,16130048,32907264,10502144,44441600,4694016,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.6,7.8,0.133,30.6,0.2,5.067,4.067,0.133,43.533,5.8,2.4,0,0,0,0.001983606557377049,0.0033144329896907217,0.0375,0.0029101589495507947,0.003,0.035252043596730245,0.0031818181818181815,0.0003673736199883788,0.007083333333333334,0.0004926470588235294,0.00439672131147541,0.006364406779661019,0.0475,0.004650587422252937,0.0046,0.04841280653950954,0.004927272727272728,0.003754838709677419,0.009445652173913043,0.004187878787878787
1732377190,0.180687682479551,0.9255543483041115,0.13624044971921703,2.604951111917401,0.1308152258533665,3.513818350178112,0.04932414888677214,1.6449959035641244,1.1009560870658714,0.42062894126001715,0.08993068162282851,94543872,56815616,11292672,40513536,88743936,16130048,32907264,10502144,44441600,4694016,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.6,7.8,0.133,30.6,0.2,5.067,4.067,0.2,43.533,5.8,2.4,0,0,0,0.001983606557377049,0.0033144329896907217,0.0375,0.0029101589495507947,0.003,0.035252043596730245,0.0031538461538461538,0.0003673736199883788,0.007083333333333334,0.0004926470588235294,0.00439672131147541,0.006364406779661019,0.0475,0.004650587422252937,0.0046,0.04841280653950954,0.004876923076923077,0.003754838709677419,0.009445652173913043,0.004187878787878787
1732377191,0.17332387342505992,0.9255543483041115,0.13624044971921703,2.604951111917401,0.1308152258533665,2.636624105534246,0.04932414888677214,1.6449959035641244,1.1009560870658714,0.5072031790048984,0.08993068162282851,94543872,56815616,11292672,40513536,88743936,16130048,32907264,10502144,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.6,8.067,0.267,31.333,0.333,5.067,4.067,0.333,44.133,5.8,2.667,0,0,0,0.001983606557377049,0.003311224489795919,0.0375,0.002910775566231983,0.003,0.035252043596730245,0.003133333333333334,0.00036704282407407405,0.007083333333333334,0.0010571428571428576,0.00439672131147541,0.006330508474576275,0.0475,0.0046502402196293745,0.0046,0.04841280653950954,0.00484,0.003752416356877322,0.009445652173913043,0.004211428571428572
1732377192,0.1773092922830615,0.9255543483041115,0.13624044971921703,2.604951111917401,0.1308152258533665,3.1898505128050725,0.04932414888677214,1.6449959035641244,1.1009560870658714,0.5072031790048984,0.08993068162282851,94543872,56815616,11292672,40513536,88743936,16130048,32907264,10502144,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.6,8.067,0.267,31.333,0.333,5.067,4.067,0.333,44.133,5.8,2.667,0,0,0,0.001983606557377049,0.003311224489795919,0.0375,0.002910775566231983,0.003,0.035252043596730245,0.003133333333333334,0.00036704282407407405,0.007083333333333334,0.0010571428571428576,0.00439672131147541,0.006330508474576275,0.0475,0.0046502402196293745,0.0046,0.04841280653950954,0.00484,0.003752416356877322,0.009445652173913043,0.004211428571428572
1732377193,0.1812947111410631,0.9255543483041115,0.13624044971921703,2.604951111917401,0.1308152258533665,3.1898505128050725,0.05484566616780073,1.6449959035641244,1.1009560870658714,0.5072031790048984,0.08993068162282851,94543872,56815616,11292672,40513536,88743936,16130048,32428032,10502144,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.4,8.067,0.267,31.333,0.333,5.067,4.067,0.333,44.133,5.8,2.667,0,0,0,0.0021366120218579234,0.003311224489795919,0.0375,0.002910775566231983,0.003,0.035252043596730245,0.003133333333333334,0.00036704282407407405,0.007083333333333334,0.0010571428571428576,0.004427322404371586,0.006330508474576275,0.0475,0.0046502402196293745,0.0046,0.04841280653950954,0.00484,0.003752416356877322,0.009445652173913043,0.004211428571428572
1732377194,0.18528012999906468,0.9255543483041115,0.13624044971921703,2.1088354398265325,0.1374375541418517,3.1898505128050725,0.05484566616780073,1.5919549066494927,1.1009560870658714,0.5072031790048984,0.08993068162282851,94543872,56815616,11292672,40513536,88764416,16130048,32428032,10305536,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.4,8.067,0.267,31.333,0.333,4.533,4.067,0.333,44.133,5.8,2.667,0,0,0,0.0021366120218579234,0.003311224489795919,0.0375,0.002910775566231983,0.003,0.03540521978021978,0.003133333333333334,0.00036704282407407405,0.007083333333333334,0.0010571428571428576,0.004427322404371586,0.006330508474576275,0.0475,0.0046502402196293745,0.0046,0.04834478021978022,0.00484,0.003752416356877322,0.009445652173913043,0.004211428571428572
1732377195,0.18926554885706626,0.9255543483041115,0.13624044971921703,2.1514392518384833,0.15007161057531693,3.1898505128050725,0.05484566616780073,1.5919549066494927,1.1009560870658714,0.5072031790048984,0.08993068162282851,94543872,56815616,11292672,40513536,88764416,16130048,32428032,10305536,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.4,8.067,0.267,31.333,0.333,4.533,4.067,0.333,44.133,5.8,2.6,0,0,0,0.0021366120218579234,0.003311224489795919,0.0375,0.002910775566231983,0.003,0.03540521978021978,0.003133333333333334,0.00036704282407407405,0.007083333333333334,0.0010285714285714284,0.004427322404371586,0.006330508474576275,0.0475,0.0046502402196293745,0.0046,0.04834478021978022,0.00484,0.003752416356877322,0.009445652173913043,0.004205714285714287
1732377196,0.19325096771506783,0.9255543483041115,0.13624044971921703,2.556228720717028,0.15007161057531693,3.159188047564966,0.05484566616780073,1.5919549066494927,1.1009560870658714,0.5072031790048984,0.08993068162282851,94543872,56815616,11292672,40513536,88764416,16216064,32428032,10305536,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.4,8.067,0.267,31.333,0.333,4.533,4.067,0.333,44.133,5.8,2.6,0,0,0,0.0021366120218579234,0.003311224489795919,0.0375,0.002910775566231983,0.003,0.03540521978021978,0.003133333333333334,0.00036704282407407405,0.007083333333333334,0.0010285714285714284,0.004427322404371586,0.006330508474576275,0.0475,0.0046502402196293745,0.0046,0.04834478021978022,0.00484,0.003752416356877322,0.009445652173913043,0.004205714285714287
1732377197,0.1972363865730694,0.9205904865176238,0.13624044971921703,2.1663931898546775,0.15007161057531693,3.159188047564966,0.05484566616780073,1.5919549066494927,1.1009560870658714,0.5072031790048984,0.08993068162282851,94543872,56815616,11292672,40513536,88764416,16216064,32428032,10305536,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.4,8.067,0.267,31.333,0.333,4.533,4.067,0.333,44.133,5.8,2.6,0,0,0,0.0021366120218579234,0.003311224489795919,0.0375,0.002910775566231983,0.003,0.03540521978021978,0.003133333333333334,0.00036704282407407405,0.007083333333333334,0.0010285714285714284,0.004427322404371586,0.006330508474576275,0.0475,0.0046502402196293745,0.0046,0.04834478021978022,0.00484,0.003752416356877322,0.009445652173913043,0.004205714285714287
1732377198,0.23912513148009507,0.9205904865176238,0.13624044971921703,2.1237893778427273,0.15007161057531693,3.159188047564966,0.025346882086972396,1.5919549066494927,1.1009560870658714,0.5072031790048984,0.09108626589858987,94543872,56815616,11292672,40513536,88764416,16216064,32428032,10305536,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.4,8.067,0.267,34,0.333,4.533,4.067,0.333,44.133,5.8,2.6,0,0,0,0.0021366120218579234,0.003311224489795919,0.0375,0.002919491525423728,0.003,0.03540521978021978,0.003133333333333334,0.00036704282407407405,0.007083333333333334,0.0010285714285714284,0.004427322404371586,0.006330508474576275,0.0475,0.004631355932203389,0.0046,0.04834478021978022,0.00484,0.003752416356877322,0.009445652173913043,0.004205714285714287
1732377199,0.23912513148009507,0.9205904865176238,0.13624044971921703,2.081185565830777,0.15007161057531693,3.159188047564966,0.02602621371628165,1.5919549066494927,1.1009560870658714,0.5072031790048984,0.09108626589858987,94543872,56815616,11292672,40513536,88764416,16216064,32428032,10305536,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.533,9.133,0.4,36.8,0.333,4.533,5.467,0.333,49.867,6.6,3.133,0,0,0,0.0021022727272727274,0.003244897959183673,0.0375,0.0028987527512839323,0.003,0.035462707182320446,0.003133333333333334,0.00036820330969267135,0.007083333333333334,0.000496376811594203,0.004420454545454545,0.005425531914893616,0.0475,0.0046008804108584,0.0046,0.04808701657458563,0.00484,0.0037609022556390963,0.009461111111111113,0.004194117647058823
1732377200,0.23912513148009507,0.9205904865176238,0.14715010962128044,2.0385817538188267,0.15007161057531693,3.159188047564966,0.026705545345590907,1.492723028240327,1.1009560870658712,0.5072031790048984,0.09108626589858987,94543872,56815616,11378688,40513536,88764416,16216064,32428032,10305536,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.533,10.333,0.4,36.8,0.333,4.533,5.467,0.333,49.867,6.6,3.133,0,0,0,0.0021022727272727274,0.0032323232323232323,0.0375,0.0028987527512839323,0.003,0.035462707182320446,0.003133333333333334,0.00036820330969267135,0.007083333333333334,0.000496376811594203,0.004420454545454545,0.005195652173913048,0.0475,0.0046008804108584,0.0046,0.04808701657458563,0.00484,0.0037609022556390963,0.009461111111111113,0.004194117647058823
1732377201,0.23912513148009507,0.9205904865176238,0.14715010962128044,1.9959779418068762,0.15007161057531693,3.159188047564966,0.027384876974900167,1.492723028240327,1.1009560870658712,0.5076347641410615,0.09108626589858987,94543872,56815616,11378688,40513536,88764416,16216064,32428032,10305536,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.533,10.333,0.4,36.8,0.333,4.533,5.467,0.333,58.267,7.467,3.133,0,0,0,0.0021022727272727274,0.0032323232323232323,0.0375,0.0028987527512839323,0.003,0.035462707182320446,0.003133333333333334,0.00036619103086779257,0.007164855072463769,0.000496376811594203,0.004420454545454545,0.005195652173913048,0.0475,0.0046008804108584,0.0046,0.04808701657458563,0.00484,0.0037462311557788937,0.009490942028985507,0.004194117647058823
1732377202,0.23912513148009507,0.9205904865176238,0.14715010962128044,1.9533741297949256,0.15007161057531693,3.159188047564966,0.02806420860420943,1.492723028240327,1.1009560870658712,0.5076347641410615,0.09108626589858987,94543872,56815616,11378688,40513536,88764416,16216064,32428032,10305536,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.533,10.333,0.4,36.8,0.333,4.533,5.467,0.333,58.267,7.467,3.133,0,0,0,0.0021022727272727274,0.0032323232323232323,0.0375,0.0028987527512839323,0.003,0.035462707182320446,0.003133333333333334,0.00036619103086779257,0.007164855072463769,0.000496376811594203,0.004420454545454545,0.005195652173913048,0.0475,0.0046008804108584,0.0046,0.04808701657458563,0.00484,0.0037462311557788937,0.009490942028985507,0.004194117647058823
1732377203,0.23912513148009507,0.9205904865176238,0.14715010962128044,1.9107703177829751,0.15007161057531693,3.159188047564966,0.02874354023351869,1.492723028240327,1.1009560870658712,0.5076347641410615,0.09108626589858987,94543872,56815616,11378688,40513536,88764416,16216064,32428032,10305536,44441600,4562944,7061504,0,3,4,9,4,6,15,3,4,4,4,2,5.533,10.333,0.4,36.8,0.333,4.533,5.467,0.333,58.267,7.467,3.133,0,0,0,0.0021022727272727274,0.0032323232323232323,0.0375,0.0028987527512839323,0.003,0.035462707182320446,0.003133333333333334,0.00036619103086779257,0.007164855072463769,0.000496376811594203,0.004420454545454545,0.005195652173913048,0.0475,0.0046008804108584,0.0046,0.04808701657458563,0.00484,0.0037462311557788937,0.009490942028985507,0.004194117647058823
1732377204,0.23912513148009507,0.9205904865176238,0.14715010962128044,2.440814279958578,0.15007161057531693,3.159188047564966,0.029422871862827937,1.492723028240327,1.1009560870658712,0.5076347641410615,0.096378710520503,94543872,56815616,11378688,40796160,88764416,16216064,32428032,10305536,44441600,4562944,7168000,0,3,4,9,4,6,15,3,4,4,4,2,5.533,10.333,0.4,36.8,0.333,4.533,5.467,0.333,58.267,7.467,3.133,0,0,0,0.0021022727272727274,0.0032323232323232323,0.0375,0.0028987527512839323,0.003,0.035462707182320446,0.003133333333333334,0.00036619103086779257,0.007164855072463769,0.000496376811594203,0.004420454545454545,0.005195652173913048,0.0475,0.0046008804108584,0.0046,0.04808701657458563,0.00484,0.0037462311557788937,0.009490942028985507,0.004194117647058823
