time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,cartservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1731904794,1.0985911191755355,0.8353596250532684,0.17719445003142822,2.7985835923662448,0.24019457096542607,4.404982138483737,0.06462256841736087,1.8226491905685234,1.015919337296408,0.526098788861125,0.08731941811301806,163778560,66310144,10964992,42868736,43925504,16134144,30892032,9400320,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,4.933,10.4,0.4,30.133,0.467,5.067,4.933,0.4,56.467,7.467,3.467,0,0,0,0.003967032967032966,0.005193133047210301,0.061111111111111116,0.0030483985765124557,0.003,0.039084388537906134,0.003307692307692308,0.000385180055401662,0.007139344262295083,0.0010563380281690138,0.008505747126436782,0.009193133047210299,0.09222222222222223,0.004687117437722421,0.0046,0.07966282264957264,0.006250000000000002,0.003872016460905349,0.00951967213114754,0.004256338028169013
1731904795,1.351100553442697,0.8353596250532684,0.17719445003142822,2.7985835923662448,0.24019457096542607,4.404982138483737,0.06462256841736087,2.1621799394926366,1.015919337296408,0.526098788861125,0.08731941811301806,163778560,66310144,10964992,42868736,43925504,16134144,30892032,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,4.933,10.4,0.4,30.133,0.467,5.067,4.933,0.4,56.467,7.467,3.467,0,0,0,0.003967032967032966,0.005193133047210301,0.061111111111111116,0.0030483985765124557,0.003,0.03908363643200963,0.0033076923076923075,0.000385180055401662,0.007139344262295083,0.0010563380281690138,0.008505747126436782,0.009193133047210299,0.09222222222222223,0.004687117437722421,0.0046,0.0796621103988604,0.006249999999999997,0.003872016460905349,0.00951967213114754,0.004256338028169013
1731904796,1.351100553442697,0.8353596250532684,0.17719445003142822,2.7985835923662448,0.24019457096542607,4.404982138483737,0.06462256841736087,2.1621799394926366,1.015919337296408,0.526098788861125,0.09615352536759222,163778560,66310144,10964992,42868736,43925504,16134144,30892032,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,4.933,10.4,0.4,30.267,0.467,5.067,4.933,0.4,56.467,7.467,3.467,0,0,0,0.003967032967032966,0.005193133047210301,0.061111111111111116,0.0030413223140495866,0.003,0.039082884326113114,0.0033076923076923075,0.000385180055401662,0.007139344262295083,0.0010563380281690138,0.008505747126436782,0.009193133047210299,0.09222222222222223,0.004674380165289255,0.0046,0.07966139814814815,0.006249999999999997,0.003872016460905349,0.00951967213114754,0.004256338028169013
1731904797,1.351100553442697,0.8353596250532684,0.17719445003142822,2.7985835923662448,0.24019457096542607,4.404982138483737,0.049125658814500074,2.1621799394926366,0.9760109922705189,0.526098788861125,0.09615352536759222,163778560,66310144,10964992,42868736,43925504,16134144,30892032,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,4.933,10.4,0.4,30.267,0.467,5.067,4.933,0.4,56.467,7.467,3.467,0,0,0,0.003967032967032966,0.005193133047210301,0.061111111111111116,0.0030413223140495866,0.003,0.03908213222021661,0.0033076923076923075,0.000385180055401662,0.007139344262295083,0.0010563380281690138,0.008505747126436782,0.009193133047210299,0.09222222222222223,0.004674380165289255,0.0046,0.07966068589743591,0.006249999999999997,0.003872016460905349,0.00951967213114754,0.004256338028169013
1731904798,1.351100553442697,0.8353596250532684,0.17719445003142822,2.7985835923662448,0.24019457096542607,4.404982138483737,0.04175604749999895,2.1621799394926366,0.9760109922705189,0.526098788861125,0.09615352536759222,163778560,66310144,10964992,42868736,43925504,16134144,30892032,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,4.933,10.4,0.4,30.267,0.467,5.067,4.933,0.4,56.467,7.467,3.467,0,0,0,0.003967032967032966,0.005193133047210301,0.061111111111111116,0.0030413223140495866,0.003,0.0390813801143201,0.0033076923076923075,0.000385180055401662,0.007139344262295083,0.0010563380281690138,0.008505747126436782,0.009193133047210299,0.09222222222222223,0.004674380165289255,0.0046,0.07965997364672366,0.006249999999999997,0.003872016460905349,0.00951967213114754,0.004256338028169013
1731904799,1.351100553442697,0.8353596250532684,0.17719445003142822,2.7985835923662448,0.24019457096542607,4.204804009470552,0.04969433051061938,2.2091636692188232,0.9760109922705189,0.526098788861125,0.09615352536759222,163778560,66310144,10964992,42868736,43925504,15794176,30892032,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,4.933,9.133,0.4,30.267,0.467,5.067,4.933,0.4,56.467,7.467,3.467,0,0,0,0.003967032967032966,0.0051077586206896555,0.061111111111111116,0.0030413223140495866,0.003,0.03908062800842358,0.0033076923076923075,0.000385180055401662,0.007139344262295083,0.0010563380281690138,0.008505747126436782,0.009176724137931035,0.09222222222222223,0.004674380165289255,0.0046,0.07965926139601139,0.006249999999999997,0.003872016460905349,0.00951967213114754,0.004256338028169013
1731904800,1.351100553442697,0.8353596250532684,0.23263874939574453,2.7985835923662448,0.2366594005974756,4.204804009470552,0.04871046944466902,2.2091636692188232,1.0222251118378072,0.5230585186200212,0.09615352536759222,163778560,66310144,10964992,42868736,43925504,15794176,30892032,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,4.933,8.867,0.267,29.667,0.133,5.067,4.933,0.267,56,7.467,3.2,0,0,0,0.003967032967032966,0.005118025751072962,0.05833333333333333,0.003041379310344828,0.003,0.03907987590252708,0.0034615384615384616,0.0003851913477537437,0.007139344262295083,0.0010833333333333335,0.008505747126436782,0.009178111587982834,0.09166666666666667,0.00467448275862069,0.0046,0.07965854914529914,0.007333333333333332,0.003872090628218331,0.00951967213114754,0.004261111111111111
1731904801,1.351100553442697,0.8353596250532684,0.21286118737413343,2.7985835923662448,0.2366594005974756,4.204804009470552,0.04772660837871867,2.2091636692188232,1.0222251118378072,0.5230585186200212,0.09615352536759222,163778560,66310144,11001856,42868736,43925504,15794176,30892032,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,32.933,0.133,5.067,5.2,0.267,55.867,7.4,3,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.0030257104194857916,0.003,0.039126394052044614,0.0034615384615384616,0.00038201459034792367,0.007116040955631399,0.0010833333333333335,0.008111940298507463,0.009188053097345134,0.090625,0.004646278755074425,0.0046,0.08016806722689075,0.007333333333333332,0.003854642475987193,0.009532423208191126,0.004261111111111111
1731904802,1.351100553442697,0.8353596250532684,0.21286118737413343,2.7985835923662448,0.2366594005974756,4.204804009470552,0.04678639829794447,2.2091636692188232,1.0222251118378072,0.526975466039517,0.08249064359910942,163778560,66310144,11001856,42868736,43925504,15794176,31125504,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,32.933,0.133,5.067,5.2,0.267,55.867,7.4,3,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.0030257104194857916,0.003,0.039126394052044614,0.0034615384615384616,0.00038201459034792367,0.007116040955631399,0.0010833333333333335,0.008111940298507463,0.009188053097345134,0.090625,0.004646278755074425,0.0046,0.08016806722689075,0.007333333333333332,0.003854642475987193,0.009532423208191126,0.004261111111111111
1731904803,1.351100553442697,0.7802014297996467,0.21286118737413343,2.7985835923662448,0.2366594005974756,4.204804009470552,0.04678639829794447,2.2091636692188232,1.0222251118378072,0.526975466039517,0.08088808484298288,163778560,66310144,11001856,42868736,43925504,15794176,31125504,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,32.933,0.133,5.067,5.2,0.267,55.333,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.0030257104194857916,0.003,0.039126394052044614,0.0034615384615384616,0.0003804713804713805,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004646278755074425,0.0046,0.08016806722689075,0.007333333333333332,0.003845788336933046,0.00949616858237548,0.00426027397260274
1731904804,1.351100553442697,0.7802014297996467,0.21286118737413343,2.7985835923662448,0.2366594005974756,4.204804009470552,0.04678639829794447,2.2091636692188232,1.0222251118378072,0.526975466039517,0.07928552608685632,163778560,66310144,11001856,42868736,43925504,15794176,31125504,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,32.933,0.133,5.067,5.2,0.267,55.333,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.0030257104194857916,0.003,0.039126394052044614,0.0034615384615384616,0.0003804713804713805,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004646278755074425,0.0046,0.08016806722689075,0.007333333333333332,0.003845788336933046,0.00949616858237548,0.00426027397260274
1731904805,1.351100553442697,0.7802014297996467,0.21286118737413343,2.7985835923662448,0.2366594005974756,4.204804009470552,0.04678639829794447,2.2091636692188232,1.0222251118378072,0.526975466039517,0.0776829673307298,163778560,66310144,11001856,42868736,43925504,15794176,31125504,9445376,43499520,3387392,7163904,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,32.933,0.133,4.867,5.2,0.267,53.933,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.0030257104194857916,0.003,0.03916666666666667,0.0034615384615384616,0.0003806659205372131,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004646278755074425,0.0046,0.08056451612903226,0.007333333333333332,0.0038468817204301065,0.00949616858237548,0.00426027397260274
1731904806,1.351100553442697,0.7802014297996467,0.21286118737413343,2.7985835923662448,0.2366594005974756,4.204804009470552,0.04678639829794447,2.2091636692188232,1.0222251118378072,0.526975466039517,0.0866589972574568,163778560,66310144,11001856,42868736,43925504,15794176,31125504,9445376,43499520,3387392,7196672,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,32.933,0.133,4.867,5.2,0.2,53.933,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.0030257104194857916,0.003,0.03916666666666667,0.0035,0.0003806659205372131,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004646278755074425,0.0046,0.08056451612903226,0.0075,0.0038468817204301065,0.00949616858237548,0.00426027397260274
1731904807,1.351100553442697,0.7802014297996467,0.21286118737413343,2.7985835923662448,0.2366594005974756,3.4608825149258218,0.04678639829794447,2.2091636692188232,1.0222251118378072,0.526975466039517,0.08620751254777402,163778560,66310144,11001856,42868736,43925504,15794176,31125504,9445376,43499520,3387392,7196672,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,32.933,0.133,4.867,5.2,0.2,53.933,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.0030257104194857916,0.003,0.03916666666666667,0.0035,0.0003806659205372131,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004646278755074425,0.0046,0.08056451612903226,0.0075,0.0038468817204301065,0.00949616858237548,0.00426027397260274
1731904808,1.351100553442697,0.7802014297996467,0.21286118737413343,1.8043973025000073,0.24742093904157997,3.5324016510239775,0.04678639829794447,2.2091636692188232,1.0222251118378072,0.526975466039517,0.08620751254777402,163778560,66310144,11001856,42868736,43925504,15794176,31125504,9445376,43499520,3387392,7196672,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,32.933,0.133,4.867,5.2,0.2,53.933,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.0030257104194857916,0.003,0.03916666666666667,0.0035,0.0003806659205372131,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004646278755074425,0.0046,0.08056451612903226,0.0075,0.0038468817204301065,0.00949616858237548,0.00426027397260274
1731904809,1.3927112539242845,0.7802014297996467,0.21286118737413343,1.8043973025000073,0.24742093904157997,3.603920787122132,0.04678639829794447,2.2091636692188232,1.0222251118378072,0.526975466039517,0.08620751254777402,164343808,66310144,11001856,42868736,43925504,15794176,31125504,9445376,43499520,3387392,7196672,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,32.933,0.133,4.867,5.2,0.2,53.933,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.0030257104194857916,0.003,0.03916666666666667,0.0035,0.00038066592053721316,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004646278755074425,0.0046,0.08056451612903226,0.0075,0.003846881720430107,0.00949616858237548,0.00426027397260274
1731904810,1.3927112539242845,0.6268947122072266,0.21286118737413343,1.8043973025000073,0.24742093904157997,4.291148165889305,0.046786398297944454,2.2091636692188232,1.0222251118378072,0.526975466039517,0.08620751254777402,164343808,66310144,11001856,42868736,43925504,15794176,31125504,9445376,43499520,3387392,7196672,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,32.933,0.133,4.867,5.2,0.2,53.933,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.0030257104194857916,0.003,0.03916666666666667,0.0035,0.00038066592053721316,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004646278755074425,0.0046,0.08056451612903226,0.0075,0.003846881720430107,0.00949616858237548,0.00426027397260274
1731904811,1.3927112539242845,0.7567384112751956,0.21286118737413343,1.8043973025000073,0.24742093904157997,4.291148165889305,0.046786398297944454,2.2091636692188232,1.0148855710566314,0.526975466039517,0.08620751254777402,164343808,66310144,11001856,42868736,43925504,15794176,31125504,9445376,43499520,3387392,7196672,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,31.8,0.133,4.867,5.2,0.2,53.933,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.003023943661971831,0.003,0.03916666666666667,0.0035,0.00038066592053721316,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004643098591549296,0.0046,0.08056451612903226,0.0075,0.003846881720430107,0.00949616858237548,0.00426027397260274
1731904812,1.3927112539242845,0.7567384112751956,0.21286118737413343,2.6883889853166876,0.24742093904157997,4.291148165889305,0.046786398297944454,2.2091636692188232,1.0148855710566314,0.526975466039517,0.08620751254777402,164343808,66310144,11001856,43384832,43925504,15794176,31125504,9445376,43499520,3387392,7196672,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,31.8,0.133,4.867,5.2,0.2,53.933,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.003023943661971831,0.003,0.03916666666666667,0.0035,0.00038066592053721316,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004643098591549296,0.0046,0.08056451612903226,0.0075,0.003846881720430107,0.00949616858237548,0.00426027397260274
1731904813,1.3927112539242845,0.7567384112751956,0.20245002615303978,2.6883889853166876,0.24742093904157997,4.291148165889305,0.046786398297944454,2.2091636692188232,1.0148855710566314,0.526975466039517,0.08620751254777402,164343808,66310144,11001856,43384832,43925504,15794176,31125504,9445376,43499520,3387392,7196672,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,9.2,0.2,31.8,0.133,4.867,5.2,0.2,53.933,6.867,2.333,0,0,0,0.003697435897435897,0.005055309734513276,0.053125,0.003023943661971831,0.003,0.03916666666666667,0.0035,0.00038066592053721316,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009188053097345134,0.090625,0.004643098591549296,0.0046,0.08056451612903226,0.0075,0.003846881720430107,0.00949616858237548,0.00426027397260274
1731904814,1.3927112539242845,0.7567384112751956,0.1784430074325635,2.6883889853166876,0.24742093904157997,4.291148165889305,0.046786398297944454,2.2091636692188232,1.0148855710566314,0.5274920963081673,0.08620751254777402,164343808,66310144,11001856,43384832,43925504,15794176,31125504,9445376,43499520,3387392,7196672,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,10.467,0.2,31.8,0.133,4.867,5.2,0.2,53.933,6.867,2.333,0,0,0,0.003697435897435897,0.005100896860986547,0.053125,0.003023943661971831,0.003,0.03916666666666667,0.0035,0.00038066592053721316,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009199551569506727,0.090625,0.004643098591549296,0.0046,0.08056451612903226,0.0075,0.003846881720430107,0.00949616858237548,0.00426027397260274
1731904815,1.3568815422885567,0.7567384112751956,0.1784430074325635,2.6883889853166876,0.24742093904157997,4.291148165889305,0.04681689224149726,1.7810093404269713,1.0148855710566314,0.5425176080816851,0.08620751254777402,164343808,66310144,11001856,43384832,43925504,15794176,31125504,9445376,43499520,3387392,7196672,0,0,6,4,9,3,3,15,3,3,4,4,2,6.067,10.733,0.333,32.733,0.4,4.867,5.2,0.333,54.733,6.867,2.6,0,0,0,0.003697435897435897,0.005100896860986547,0.05,0.003022551092318534,0.003,0.03916666666666667,0.0033333333333333335,0.0003813796971396522,0.006867816091954023,0.0010821917808219175,0.008111940298507463,0.009199551569506727,0.09,0.004640591966173361,0.0046,0.08056451612903226,0.006500000000000003,0.0038510182207931397,0.00949616858237548,0.00426027397260274
