time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732279121,1.6778065426041406,0.9468795341520378,0.09483956107821033,2.7096637383482443,0.23522765631228942,2.3607973171586636,0.04692821336380961,1.9284973105068666,1.1714953797316379,0.44982896838757347,0.08773946982604933,85884928,59273216,10354688,41787392,44097536,15728640,28999680,10039296,43995136,3469312,7196672,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.2,0.133,36.867,0.133,5.467,5.4,0.133,58.6,7.933,2.933,0,0,0,0.0038019323671497586,0.0032705314009661836,0.0375,0.002986657771847899,0.003,0.03784013605442177,0.0032,0.0011612167300380223,0.004895348837209303,0.0016849315068493155,0.008253012048192773,0.005803571428571426,0.0475,0.004680587058038693,0.0046,0.07887850467289718,0.004960000000000001,0.004239543726235741,0.00897239263803681,0.004336986301369864
1732279122,1.6778065426041406,0.9468795341520378,0.09483956107821033,2.7096637383482443,0.19497530374108352,2.418923559117513,0.04692821336380961,1.9284973105068666,1.1714953797316379,0.4409142263517111,0.08773946982604933,85884928,59273216,10354688,41787392,44097536,15728640,28999680,10039296,43995136,3469312,7196672,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.2,0.133,36.867,0.133,5.467,5.4,0.133,58.6,7.933,2.933,0,0,0,0.0038019323671497586,0.0032705314009661836,0.0375,0.002986657771847899,0.003,0.03784013605442177,0.0032,0.0011612167300380223,0.004895348837209303,0.0016849315068493155,0.008253012048192773,0.005803571428571426,0.0475,0.004680587058038693,0.0046,0.07887850467289718,0.004960000000000001,0.004239543726235741,0.00897239263803681,0.004336986301369864
1732279123,1.6778065426041406,0.9468795341520378,0.09483956107821033,2.7096637383482443,0.1910548428025454,2.477049801076362,0.04692821336380961,1.9284973105068666,1.1004706117982326,0.5294556465192884,0.08773946982604933,85884928,59273216,10354688,41787392,44097536,15728640,28999680,10039296,43995136,3469312,7196672,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.2,0.133,36.867,0.133,5.467,5.4,0.133,58.6,7.933,2.933,0,0,0,0.0038019323671497586,0.0032705314009661836,0.0375,0.002986657771847899,0.003,0.03784013605442177,0.0032,0.0011612167300380223,0.004895348837209303,0.0016849315068493155,0.008253012048192773,0.005803571428571426,0.0475,0.004680587058038693,0.0046,0.07887850467289718,0.004960000000000001,0.004239543726235741,0.00897239263803681,0.004336986301369864
1732279124,1.6778065426041406,0.9468795341520378,0.09483956107821033,2.7096637383482443,0.23975781802880375,2.5351760430352117,0.03847551572142184,1.9284973105068666,1.1004706117982326,0.5294556465192884,0.08773946982604933,85884928,59273216,10354688,41787392,44097536,15728640,28999680,10039296,43995136,3469312,7196672,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.2,0.133,36.867,0.133,5.467,5.4,0.133,57,6.333,2.933,0,0,0,0.0038019323671497586,0.0032705314009661836,0.0375,0.002986657771847899,0.003,0.03784013605442177,0.0032,0.001155606407322654,0.004894117647058824,0.0016849315068493155,0.008253012048192773,0.005803571428571426,0.0475,0.004680587058038693,0.0046,0.07887850467289718,0.004960000000000001,0.0042384439359267724,0.008972049689440993,0.004336986301369864
1732279125,1.6778065426041406,0.9468795341520378,0.09483956107821033,2.7096637383482443,0.23975781802880375,2.593302284994061,0.03847551572142184,1.7974820003680902,1.1004706117982326,0.5294556465192884,0.08773946982604933,85884928,59273216,10354688,41787392,44097536,15728640,28999680,10616832,43995136,3469312,7196672,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.333,0.2,37.267,0.2,5.467,5.4,0.2,57.333,6.333,3.067,0,0,0,0.0038019323671497586,0.00327536231884058,0.0390625,0.0029867021276595747,0.003,0.03784013605442177,0.003444444444444445,0.0011612167300380223,0.004894117647058824,0.0017027027027027033,0.008253012048192773,0.005868421052631575,0.05500000000000003,0.004680319148936171,0.0046,0.07887850467289718,0.007250000000000002,0.004239543726235741,0.008972049689440993,0.004340540540540541
1732279126,1.6778065426041406,0.808156421956908,0.09483956107821033,2.7096637383482443,0.23975781802880375,2.65142852695291,0.03847551572142184,1.7974820003680902,1.1004706117982326,0.5294556465192884,0.08773946982604933,85884928,59273216,10354688,41787392,44097536,15728640,28999680,10616832,43995136,3469312,7196672,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.333,0.2,37.267,0.2,5.467,5.4,0.333,57.333,6.333,3.067,0,0,0,0.0038019323671497586,0.00327536231884058,0.0390625,0.0029867021276595747,0.003,0.03784013605442177,0.003444444444444445,0.0011612167300380223,0.004894117647058824,0.0017027027027027033,0.008253012048192773,0.005868421052631575,0.05500000000000003,0.004680319148936171,0.0046,0.07887850467289718,0.007250000000000002,0.004239543726235741,0.008972049689440993,0.004340540540540541
1732279127,1.6778065426041406,0.8532136639767899,0.09483956107821033,2.7096637383482443,0.23975781802880375,2.7095547689117594,0.03847551572142184,1.7974820003680902,1.1004706117982326,0.5341668804651761,0.08773946982604933,85884928,59129856,10354688,41787392,44097536,15728640,28999680,10616832,43995136,3469312,7196672,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.333,0.2,37.267,0.2,5.467,5.4,0.333,57.333,6.333,3.067,0,0,0,0.0038019323671497586,0.00327536231884058,0.0390625,0.0029867021276595747,0.003,0.03784013605442177,0.003444444444444445,0.0011612167300380223,0.004894117647058824,0.0017027027027027033,0.008253012048192773,0.005868421052631575,0.05500000000000003,0.004680319148936171,0.0046,0.07887850467289718,0.007250000000000002,0.004239543726235741,0.008972049689440993,0.004340540540540541
1732279128,1.6778065426041406,0.8532136639767899,0.12068762018536085,2.7096637383482443,0.23975781802880375,2.767681010870609,0.06781928275861984,1.7974820003680902,1.1004706117982326,0.5341668804651761,0.08773946982604933,85884928,59129856,10440704,41787392,44097536,15728640,29405184,10616832,43995136,3469312,7196672,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.333,0.2,35.733,0.333,5.467,5.4,0.333,57.333,6.333,3.067,0,0,0,0.0038019323671497586,0.00327536231884058,0.0390625,0.002968503937007874,0.003,0.03784013605442177,0.003444444444444445,0.0011612167300380223,0.004894117647058824,0.0017027027027027033,0.008253012048192773,0.005868421052631575,0.05500000000000003,0.004671391076115486,0.0046,0.07887850467289718,0.007250000000000002,0.004239543726235741,0.008972049689440993,0.004340540540540541
1732279129,1.7154469538930794,0.8532136639767899,0.12068762018536085,2.727055354497688,0.23975781802880375,2.7028314194885534,0.06781928275861984,1.7974820003680902,1.1004706117982326,0.5341668804651761,0.10244296923511227,85884928,59129856,10440704,41828352,44097536,15826944,29405184,10616832,43995136,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.333,0.2,35.733,0.333,5.467,5.4,0.333,57.333,6.333,3.067,0,0,0,0.0038019323671497586,0.00327536231884058,0.0390625,0.002968503937007874,0.003,0.03784013605442177,0.003444444444444445,0.0011612167300380223,0.004894117647058824,0.0017027027027027033,0.008253012048192773,0.005868421052631575,0.05500000000000003,0.004671391076115486,0.0046,0.07887850467289718,0.007250000000000002,0.004239543726235741,0.008972049689440993,0.004340540540540541
1732279130,1.7154469538930794,0.8532136639767899,0.12068762018536085,2.701836371045006,0.23975781802880375,2.7583915037586735,0.06781928275861984,1.7974820003680902,1.1004706117982326,0.5341668804651761,0.10244296923511227,85884928,59129856,10440704,41828352,44097536,15826944,29405184,10616832,43995136,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.333,0.2,35.733,0.333,5.467,5.4,0.333,57.333,6.333,3.067,0,0,0,0.0038019323671497586,0.00327536231884058,0.0390625,0.002968503937007874,0.003,0.03784013605442177,0.003444444444444445,0.0011612167300380223,0.004894117647058824,0.0017027027027027033,0.008253012048192773,0.005868421052631575,0.05500000000000003,0.004671391076115486,0.0046,0.07887850467289718,0.007250000000000002,0.004239543726235741,0.008972049689440993,0.004340540540540541
1732279131,1.7154469538930794,0.8532136639767899,0.12068762018536085,2.701836371045006,0.2375749090700801,2.8139515880287944,0.06781928275861984,1.7974820003680902,1.1004706117982326,0.5341668804651761,0.10244296923511227,85884928,59129856,10440704,41828352,44097536,15826944,29405184,10616832,43995136,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.333,0.2,35.733,0.333,5.467,5.4,0.333,57.333,6.333,3.067,0,0,0,0.0038019323671497586,0.00327536231884058,0.0390625,0.002968503937007874,0.003,0.03784013605442177,0.003444444444444445,0.0011612167300380223,0.004894117647058824,0.0017027027027027033,0.008253012048192773,0.005868421052631575,0.05500000000000003,0.004671391076115486,0.0046,0.07887850467289718,0.007250000000000002,0.004239543726235741,0.008972049689440993,0.004340540540540541
1732279132,1.7154469538930794,0.875912463510305,0.12068762018536085,2.701836371045006,0.2375749090700801,2.869511672298915,0.06781928275861984,1.7974820003680902,1.1004706117982326,0.5341668804651761,0.10244296923511227,85884928,59129856,10440704,41828352,44097536,15826944,29405184,10616832,43995136,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,6.267,10.267,0.2,35.733,0.333,5.467,5.4,0.333,57.333,6.333,2.933,0,0,0,0.0038019323671497586,0.0032871046228710463,0.0390625,0.002968503937007874,0.003,0.03784013605442177,0.003444444444444445,0.0011612167300380223,0.004894117647058824,0.001805194805194805,0.008253012048192773,0.00601694915254237,0.05500000000000003,0.004671391076115486,0.0046,0.07887850467289718,0.007250000000000002,0.004239543726235741,0.008972049689440993,0.004361038961038961
1732279133,1.7154469538930794,0.875912463510305,0.12068762018536085,2.701836371045006,0.2375749090700801,3.3336050562072312,0.06781928275861984,1.7974820003680905,1.1004706117982326,0.5341668804651761,0.10244296923511223,85884928,59129856,10440704,41828352,44097536,15826944,29405184,10616832,43995136,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,6,10.267,0.2,35.733,0.333,5.067,5.4,0.333,57.333,6.333,2.933,0,0,0,0.0037757009345794398,0.0032871046228710463,0.0390625,0.002968503937007874,0.003,0.038289473684210526,0.003444444444444445,0.0011612167300380223,0.004894117647058824,0.001805194805194805,0.008210843373493976,0.00601694915254237,0.05500000000000003,0.004671391076115486,0.0046,0.08039473684210524,0.007250000000000002,0.004239543726235741,0.008972049689440993,0.004361038961038961
1732279134,1.7154469538930794,0.875912463510305,0.12068762018536085,2.701836371045006,0.2375749090700801,3.3336050562072312,0.06781928275861984,1.7974820003680905,1.1004706117982326,0.5341668804651761,0.10244296923511223,85884928,59129856,10440704,41828352,44097536,15826944,29405184,10616832,43995136,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,5.867,9.6,0.4,34.6,0.333,5.067,5.2,0.333,50.667,5.8,2.4,0,0,0,0.0037027027027027024,0.0032780487804878046,0.04027777777777778,0.0029541284403669724,0.003,0.038560070671378094,0.003444444444444445,0.0011014168530947056,0.0048947368421052625,0.0017222222222222218,0.008076923076923079,0.0059035087719298265,0.0725,0.004645347313237221,0.0046,0.08012605042016809,0.007250000000000002,0.004227442207307979,0.008972222222222223,0.004344444444444445
1732279135,1.7154469538930794,0.875912463510305,0.12068762018536085,2.701836371045006,0.2375749090700801,3.3336050562072312,0.06781928275861984,1.7974820003680905,0.8670412982040245,0.5341668804651761,0.10244296923511223,85884928,59129856,10440704,41828352,44097536,15826944,29405184,10616832,43995136,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,5.867,9.6,0.4,34.6,0.333,5.067,5.2,0.333,50.667,5.8,2.4,0,0,0,0.0037027027027027024,0.0032780487804878046,0.04027777777777778,0.0029541284403669724,0.003,0.038560070671378094,0.003444444444444445,0.0011014168530947056,0.0048947368421052625,0.0017222222222222218,0.008076923076923079,0.0059035087719298265,0.0725,0.004645347313237221,0.0046,0.08012605042016809,0.007250000000000002,0.004227442207307979,0.008972222222222223,0.004344444444444445
1732279136,1.7154469538930794,0.875912463510305,0.11135168494629726,2.701836371045006,0.2375749090700801,3.3336050562072312,0.06781928275861984,1.7974820003680905,0.885087646140689,0.5341668804651761,0.11573923606134563,85884928,59129856,10440704,41828352,44097536,15826944,29405184,10616832,43995136,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,5.867,9.6,0.4,34.6,0.333,5.067,5.2,0.333,50.667,5.8,2.4,0,0,0,0.0037027027027027024,0.0032780487804878046,0.04027777777777778,0.0029541284403669724,0.003,0.038560070671378094,0.003444444444444445,0.0011014168530947056,0.0048947368421052625,0.0017222222222222218,0.008076923076923079,0.0059035087719298265,0.0725,0.004645347313237221,0.0046,0.08012605042016809,0.007250000000000002,0.004227442207307979,0.008972222222222223,0.004344444444444445
1732279137,1.7154469538930794,0.875912463510305,0.11135168494629726,2.701836371045006,0.2375749090700801,3.3336050562072312,0.06781928275861984,1.817346343967138,0.9152732680021666,0.43100456084645283,0.11573923606134563,85884928,59129856,10440704,41828352,44097536,15826944,29405184,10616832,44003328,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,5.867,9.6,0.4,34.6,0.333,5.067,5.2,0.333,50.667,5.8,2.4,0,0,0,0.0037027027027027024,0.0032780487804878046,0.04027777777777778,0.0029541284403669724,0.003,0.038560070671378094,0.003444444444444445,0.0011014168530947056,0.0048947368421052625,0.0017222222222222218,0.008076923076923079,0.0059035087719298265,0.0725,0.004645347313237221,0.0046,0.08012605042016809,0.007250000000000002,0.004227442207307979,0.008972222222222223,0.004344444444444445
1732279138,1.7154469538930794,0.875912463510305,0.11135168494629726,2.701836371045006,0.2375749090700801,3.3336050562072312,0.06781928275861984,1.817346343967138,0.9335940006394076,0.3598854125000006,0.11573923606134563,85884928,59129856,10440704,41828352,44097536,15826944,29405184,10616832,44003328,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,5.867,9.6,0.4,34.6,0.333,5.067,5.2,0.333,50.667,5.8,2.4,0,0,0,0.0037027027027027024,0.0032780487804878046,0.04027777777777778,0.0029541284403669724,0.003,0.038560070671378094,0.003444444444444445,0.0011014168530947056,0.0048947368421052625,0.0017222222222222218,0.008076923076923079,0.0059035087719298265,0.0725,0.004645347313237221,0.0046,0.08012605042016809,0.007250000000000002,0.004227442207307979,0.008972222222222223,0.004344444444444445
1732279139,1.57397751541722,0.8350134961713018,0.11135168494629726,2.701836371045006,0.2375749090700801,3.3336050562072312,0.06781928275861984,1.817346343967138,1.0992439582344617,0.3598854125000006,0.11573923606134563,86286336,59129856,10440704,41828352,44097536,15826944,29405184,10616832,44003328,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,5.867,9.6,0.4,34.6,0.333,5.067,5.2,0.333,52,7.133,2.4,0,0,0,0.0037027027027027024,0.0032780487804878046,0.04027777777777778,0.0029541284403669724,0.003,0.038560070671378094,0.003444444444444445,0.0010943113772455093,0.004904761904761905,0.0017222222222222218,0.008076923076923079,0.0059035087719298265,0.0725,0.004645347313237221,0.0046,0.08012605042016809,0.007250000000000002,0.004226047904191617,0.008975000000000002,0.004344444444444445
1732279140,1.57397751541722,0.8350134961713018,0.11135168494629726,2.701836371045006,0.2375749090700801,3.3336050562072312,0.06781928275861984,1.845300093869729,1.0992439582344617,0.4283930758846831,0.11573923606134563,86286336,59129856,10440704,41828352,44097536,15826944,29405184,10027008,44003328,3469312,7184384,0,3,5,9,3,3,15,3,4,4,4,2,5.867,9.6,0.4,34.533,0.333,5.067,5.2,0.333,51.933,7.133,2.4,0,0,0,0.0037027027027027024,0.003278728606356968,0.04027777777777778,0.002954068241469817,0.003,0.038560070671378094,0.0032,0.0010928838951310862,0.004904761904761905,0.001704225352112676,0.008076923076923079,0.005912280701754382,0.0725,0.004645406824146982,0.0046,0.08012605042016809,0.004960000000000001,0.004225767790262172,0.008975000000000002,0.004340845070422535
1732279141,1.57397751541722,0.8350134961713018,0.11135168494629726,2.701836371045006,0.2375749090700801,3.3336050562072312,0.06984864325005279,1.845300093869729,1.0992439582344617,0.515993663006078,0.11573923606134563,86286336,59129856,10440704,41828352,44097536,15826944,29405184,10027008,44003328,3338240,7184384,0,3,5,9,3,3,15,3,4,4,4,2,5.867,9.6,0.4,34.533,0.333,5.067,5.2,0.2,51.933,7.133,2.4,0,0,0,0.0037027027027027024,0.003278728606356968,0.04027777777777778,0.002954068241469817,0.003,0.038560070671378094,0.0032222222222222222,0.0010928838951310862,0.004904761904761905,0.001704225352112676,0.008076923076923079,0.005912280701754382,0.0725,0.004645406824146982,0.0046,0.08012605042016809,0.005,0.004225767790262172,0.008975000000000002,0.004340845070422535
1732279142,1.57397751541722,0.8350134961713018,0.11135168494629726,2.701836371045006,0.2375749090700801,3.3336050562072312,0.06984864325005279,1.845300093869729,1.0992439582344617,0.515993663006078,0.11573923606134563,86286336,59129856,10440704,41828352,44097536,15826944,29405184,10027008,44003328,3338240,7184384,0,3,5,9,3,3,15,3,4,4,4,2,5.867,9.6,0.4,34.533,0.333,5.067,5.2,0.2,51.933,7.133,2.4,0,0,0,0.0037027027027027024,0.003278728606356968,0.04027777777777778,0.002954068241469817,0.003,0.038560070671378094,0.0032222222222222222,0.0010928838951310862,0.004904761904761905,0.001704225352112676,0.008076923076923079,0.005912280701754382,0.0725,0.004645406824146982,0.0046,0.08012605042016809,0.005,0.004225767790262172,0.008975000000000002,0.004340845070422535
