time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,cartservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1731906338,1.4843815856847493,1.1356778786160113,0.25657558852667645,2.999127910429653,0.2682337578217148,4.279155881096827,0.07199135998750285,2.127690384261047,1.0231690862638902,0.5506849868847338,0.10246016807502999,171057152,66416640,10760192,42225664,43966464,15962112,33505280,9744384,44089344,3518464,7421952,0,0,6,4,9,3,3,16,3,3,4,4,2,6.267,10.733,0.4,36.133,0.4,5.533,5.6,0.4,62.2,8.2,3.533,0,0,0,0.003936842105263158,0.0053544061302682,0.0425,0.0030307486631016042,0.003,0.039304577464788736,0.004,0.00039319184123484007,0.0064370078740157485,0.0004938271604938272,0.008432584269662922,0.009224137931034482,0.08250000000000002,0.004655347593582888,0.0046,0.0825,0.0085,0.003912850241545894,0.009318897637795276,0.004189873417721518
1731906339,1.6538256979793302,1.0591544428943864,0.25657558852667645,2.999127910429653,0.2682337578217148,4.279155881096827,0.07351872020109379,2.127690384261047,1.0231690862638902,0.5506849868847338,0.10246016807502999,171556864,66355200,10760192,42225664,43966464,15962112,33505280,9744384,44089344,3518464,7421952,0,0,6,4,9,3,3,16,3,3,4,4,2,6.267,10.733,0.4,36.133,0.4,5.533,5.6,0.4,62.2,8.2,3.533,0,0,0,0.003936842105263158,0.0053544061302682,0.0425,0.0030307486631016042,0.003,0.039304577464788736,0.004,0.0003931918412348401,0.0064370078740157485,0.0004938271604938272,0.008432584269662922,0.009224137931034482,0.08250000000000002,0.004655347593582888,0.0046,0.0825,0.0085,0.003912850241545895,0.009318897637795276,0.004189873417721518
1731906340,1.502534605614397,1.0591544428943864,0.25657558852667645,2.999127910429653,0.2682337578217148,4.279155881096827,0.07504608041468475,2.127690384261047,0.9862318420630835,0.5506849868847338,0.10246016807502999,171556864,66355200,10760192,42225664,43966464,15962112,33505280,9744384,44093440,3518464,7421952,0,0,6,4,9,3,3,16,3,3,4,4,2,6.267,10.733,0.4,36.133,0.4,5.533,5.6,0.4,62.2,8.2,3.533,0,0,0,0.003936842105263158,0.0053544061302682,0.0425,0.0030307486631016042,0.003,0.039304577464788736,0.004,0.0003931918412348401,0.0064370078740157485,0.0004938271604938272,0.008432584269662922,0.009224137931034482,0.08250000000000002,0.004655347593582888,0.0046,0.0825,0.0085,0.003912850241545895,0.009318897637795276,0.004189873417721518
1731906341,1.502534605614397,1.0591544428943864,0.25657558852667645,2.999127910429653,0.2682337578217148,4.210212405250108,0.0765734406282757,2.127690384261047,0.9862318420630835,0.5506849868847338,0.10246016807502999,171556864,66355200,10760192,42225664,43966464,15458304,33505280,9744384,44093440,3518464,7421952,0,0,6,4,9,3,3,16,3,3,4,4,2,6.267,10.733,0.4,32,0.4,5.533,5.6,0.4,62.2,8.2,3.533,0,0,0,0.003936842105263158,0.0053544061302682,0.0425,0.003036963696369637,0.003,0.039304577464788736,0.004,0.0003931918412348401,0.0064370078740157485,0.0004938271604938272,0.008432584269662922,0.009224137931034482,0.08250000000000002,0.004666534653465347,0.0046,0.0825,0.0085,0.003912850241545895,0.009318897637795276,0.004189873417721518
1731906342,1.502534605614397,1.0591544428943864,0.21795526077366661,2.999127910429653,0.2682337578217148,4.210212405250108,0.07810080084186666,2.127690384261047,0.9862318420630835,0.5506849868847338,0.10246016807502999,171556864,66355200,10760192,42225664,43966464,15458304,33505280,9744384,44093440,3518464,7421952,0,0,6,4,9,3,3,16,3,3,4,4,2,6.267,10.733,0.4,32,0.4,5.533,5.6,0.4,62.2,8.2,3.533,0,0,0,0.003936842105263158,0.0053544061302682,0.0425,0.003036963696369637,0.003,0.039304577464788736,0.004,0.0003931918412348401,0.0064370078740157485,0.0004938271604938272,0.008432584269662922,0.009224137931034482,0.08250000000000002,0.004666534653465347,0.0046,0.0825,0.0085,0.003912850241545895,0.009318897637795276,0.004189873417721518
1731906343,1.502534605614397,1.0591544428943864,0.21367900096488868,2.8716307559812075,0.2682337578217148,4.210212405250108,0.09164161281545727,2.127690384261047,0.9862318420630838,0.5506849868847338,0.10246016807502999,171556864,66355200,10760192,42397696,43966464,15458304,33505280,9744384,44093440,3518464,7421952,0,0,6,4,9,3,3,16,3,3,4,4,2,6.267,10.733,0.4,32,0.4,5.533,5.6,0.4,62.2,8.2,3.533,0,0,0,0.003936842105263158,0.0053544061302682,0.0425,0.003036963696369637,0.003,0.039304577464788736,0.004,0.0003931918412348401,0.0064370078740157485,0.0004938271604938272,0.008432584269662922,0.009224137931034482,0.08250000000000002,0.004666534653465347,0.0046,0.0825,0.0085,0.003912850241545895,0.009318897637795276,0.004189873417721518
1731906344,1.502534605614397,1.0591544428943864,0.21297976156098397,2.8716307559812075,0.2358114068132788,4.210212405250108,0.07784725904641057,2.127690384261047,1.0108697420457675,0.5506849868847338,0.10246016807502999,171556864,66355200,10760192,42397696,43966464,15458304,33505280,9744384,44093440,3518464,7421952,0,0,6,4,9,3,3,16,3,3,4,4,2,6.267,10.467,0.4,32,0.4,5.533,5.6,0.4,62.2,8.2,3.533,0,0,0,0.003936842105263158,0.005289575289575291,0.0425,0.003036963696369637,0.003,0.039304577464788736,0.004,0.0003931918412348401,0.0064370078740157485,0.0004938271604938272,0.008432584269662922,0.00915057915057915,0.08250000000000002,0.004666534653465347,0.0046,0.0825,0.0085,0.003912850241545895,0.009318897637795276,0.004189873417721518
1731906345,1.502534605614397,1.0591544428943864,0.22714234001566694,2.884038858397333,0.2810443189265041,4.210212405250108,0.07631989883281963,1.734651081164821,1.0108697420457675,0.4761405958267702,0.09292421014778224,171556864,66355200,10874880,42397696,43966464,15458304,33505280,9744384,44093440,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6,10.333,0.333,31.933,0.267,5.533,5.6,0.333,62.2,8.2,3.4,0,0,0,0.003927083333333334,0.005272373540856032,0.04196428571428572,0.0030370615486432825,0.003,0.039304577464788736,0.004166666666666667,0.00039291620727673645,0.0064370078740157485,0.0004814814814814815,0.008421348314606742,0.009132295719844358,0.081,0.004666710787557909,0.0046,0.0825,0.008642857142857143,0.003911519845111327,0.009318897637795276,0.004167999999999999
1731906346,1.502534605614397,1.0591544428943864,0.22714234001566694,2.884038858397333,0.2810443189265041,4.210212405250108,0.07808028727303848,1.6962387541246655,1.0108697420457675,0.5476065143636837,0.09292421014778224,171556864,66355200,10874880,42397696,43966464,15458304,33873920,9486336,44093440,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,30.333,0.267,5.533,4.867,0.333,61,8.067,3.067,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.003042119565217391,0.003,0.03934859154929578,0.004166666666666667,0.00038570649208947077,0.006418650793650794,0.000462962962962963,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004675815217391304,0.0046,0.08211382113821136,0.008642857142857143,0.003871774193548387,0.009299603174603174,0.004130434782608696
1731906347,1.502534605614397,1.0591544428943864,0.22714234001566694,2.884038858397333,0.2810443189265041,4.210212405250108,0.07808028727303848,1.7305819437338978,1.0108697420457675,0.5476065143636837,0.060693981144618374,171556864,66355200,10874880,42397696,43966464,15458304,33873920,9486336,44093440,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,30.333,0.267,5.533,4.867,0.333,61,8.067,3.067,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.003042119565217391,0.003,0.03934859154929578,0.004166666666666667,0.00038570649208947077,0.006418650793650794,0.000462962962962963,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004675815217391304,0.0046,0.08211382113821136,0.008642857142857143,0.003871774193548387,0.009299603174603174,0.004130434782608696
1731906348,1.502534605614397,1.0591544428943864,0.22714234001566694,2.884038858397333,0.2810443189265041,4.210212405250108,0.07808028727303848,1.7649251333431304,1.0108697420457675,0.5476065143636837,0.062097334524032315,171556864,66355200,10874880,42397696,43966464,15458304,33873920,9486336,44093440,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,30.333,0.267,5.533,4.867,0.333,60,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.003042119565217391,0.003,0.03934859154929578,0.004166666666666667,0.0003863884342607746,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004675815217391304,0.0046,0.08211382113821136,0.008642857142857143,0.0038696696696696705,0.009292307692307692,0.0041942028985507245
1731906349,1.502534605614397,0.6592321058345243,0.22714234001566694,2.884038858397333,0.2810443189265041,4.210212405250108,0.07808028727303848,2.0605913765539476,1.0108697420457675,0.5476065143636837,0.06350068790344625,171556864,66355200,10874880,42397696,43966464,15458304,33873920,9486336,44093440,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,30.333,0.267,5.533,4.867,0.333,60,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.003042119565217391,0.003,0.03934859154929578,0.004166666666666667,0.0003863884342607746,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004675815217391304,0.0046,0.08211382113821136,0.008642857142857143,0.0038696696696696705,0.009292307692307692,0.0041942028985507245
1731906350,1.502534605614397,0.6080726644651013,0.22714234001566694,2.884038858397333,0.2810443189265041,4.210212405250108,0.07808028727303848,2.0605913765539476,1.0108697420457675,0.5476065143636837,0.06490404128286019,171556864,66330624,10874880,42397696,43966464,15458304,33873920,9486336,44093440,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,30.333,0.267,4.4,4.867,0.333,53.067,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.003042119565217391,0.003,0.03915178571428571,0.004166666666666667,0.0003866502192982456,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004675815217391304,0.0046,0.08121621621621622,0.008642857142857143,0.003868204613841524,0.009292307692307692,0.0041942028985507245
1731906351,1.503875886707545,0.6229260455129806,0.22714234001566694,2.884038858397333,0.2810443189265041,4.16356269334937,0.07808028727303848,2.0605913765539476,1.0108697420457675,0.5476065143636837,0.06630739466227414,172154880,66330624,10874880,42397696,43966464,15458304,33873920,9486336,44093440,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,30.333,0.267,4.4,4.867,0.267,53.067,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.003042119565217391,0.003,0.03915178571428571,0.004272727272727273,0.0003866502192982456,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004675815217391304,0.0046,0.08121621621621622,0.008714285714285716,0.003868204613841524,0.009292307692307692,0.0041942028985507245
1731906352,1.189600711561081,0.63777942656086,0.22714234001566694,2.884038858397333,0.2821334218573949,4.16356269334937,0.07808028727303848,2.0605913765539476,1.0108697420457675,0.5374641222614224,0.06771074804168807,172154880,66330624,10874880,42397696,43966464,15458304,33873920,9486336,44093440,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,30.333,0.267,4.4,4.867,0.267,53.067,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.003042119565217391,0.003,0.03915178571428571,0.004272727272727273,0.0003866502192982456,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004675815217391304,0.0046,0.08121621621621622,0.008714285714285716,0.003868204613841524,0.009292307692307692,0.0041942028985507245
1731906353,1.2139067995533386,0.6526328076087393,0.22714234001566694,2.7479001021431033,0.2821334218573949,4.16356269334937,0.07808028727303848,2.0605913765539476,1.0108697420457675,0.5374641222614224,0.06911410142110201,172154880,66330624,10874880,42479616,43966464,15458304,33873920,9486336,44093440,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,30.333,0.267,4.4,4.867,0.267,53.067,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.003042119565217391,0.003,0.03915178571428571,0.004272727272727273,0.0003866502192982456,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004675815217391304,0.0046,0.08121621621621622,0.008714285714285716,0.003868204613841524,0.009292307692307692,0.0041942028985507245
1731906354,1.2382128875455967,0.6674861886566188,0.22714234001566694,2.7479001021431033,0.2821334218573949,4.16356269334937,0.07808028727303848,2.0605913765539476,1.0108697420457675,0.5374641222614224,0.08420120276483643,172154880,66330624,10874880,42479616,43966464,15458304,33873920,9486336,44093440,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,30.333,0.267,4.4,4.867,0.267,53.067,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.003042119565217391,0.003,0.03915178571428571,0.004272727272727273,0.0003866502192982456,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004675815217391304,0.0046,0.08121621621621622,0.008714285714285716,0.003868204613841524,0.009292307692307692,0.0041942028985507245
1731906355,1.4583652795354722,0.682339569704498,0.22714234001566694,2.7479001021431033,0.2821334218573949,4.16356269334937,0.07808028727303848,2.0605913765539476,0.9826677279521643,0.5374641222614224,0.08420120276483643,172154880,66330624,10874880,42479616,43966464,15458304,33873920,9486336,44068864,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,30.333,0.267,4.4,4.867,0.267,53.067,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.003042119565217391,0.003,0.03915178571428571,0.004272727272727273,0.0003866502192982456,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004675815217391304,0.0046,0.08121621621621622,0.008714285714285716,0.003868204613841524,0.009292307692307692,0.0041942028985507245
1731906356,1.4583652795354722,0.6971929507523774,0.21961219789104536,2.7479001021431033,0.2821334218573949,4.16356269334937,0.07808028727303848,1.9741203544893684,0.9826677279521643,0.5374641222614224,0.08420120276483643,172154880,66330624,10969088,42479616,43966464,15458304,33873920,9502720,44068864,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,29.133,0.267,4.4,4.867,0.267,53.067,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.00304853675945753,0.003,0.03915178571428571,0.004272727272727273,0.0003866502192982456,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004687366167023555,0.0046,0.08121621621621622,0.008714285714285716,0.003868204613841524,0.009292307692307692,0.0041942028985507245
1731906357,1.4583652795354722,0.7120463318002568,0.21961219789104536,2.7479001021431033,0.2821334218573949,4.16356269334937,0.07808028727303848,1.9741203544893684,0.9826677279521643,0.5374641222614224,0.08420120276483643,172154880,66330624,10969088,42479616,43966464,15458304,33873920,9502720,44068864,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,29.133,0.267,4.4,4.867,0.267,53.067,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.00304853675945753,0.003,0.03915178571428571,0.004272727272727273,0.0003866502192982456,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004687366167023555,0.0046,0.08121621621621622,0.008714285714285716,0.003868204613841524,0.009292307692307692,0.0041942028985507245
1731906358,1.4583652795354722,0.7268997128481361,0.19119296154392287,2.7479001021431033,0.2821334218573949,3.9192804390303175,0.07808028727303848,1.9741203544893684,0.9826677279521643,0.5374641222614224,0.08420120276483643,172154880,66330624,10969088,42479616,43966464,15634432,33873920,9502720,44068864,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.733,0.267,29.133,0.267,4.4,4.867,0.267,53.067,7.067,2.333,0,0,0,0.0037881773399014774,0.00517,0.042708333333333334,0.00304853675945753,0.003,0.03915178571428571,0.004272727272727273,0.0003866502192982456,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009066000000000001,0.08300000000000003,0.004687366167023555,0.0046,0.08121621621621622,0.008714285714285716,0.003868204613841524,0.009292307692307692,0.0041942028985507245
1731906359,1.4583652795354722,0.7417530938960155,0.19119296154392287,2.7479001021431033,0.2821334218573949,3.9192804390303175,0.0752689220604449,1.9741203544893684,0.9826677279521643,0.5374641222614224,0.08420120276483643,172154880,66330624,10969088,42479616,43966464,15634432,33873920,9502720,44068864,3518464,7487488,0,0,6,4,9,3,3,16,3,3,4,4,2,6.133,9.533,0.267,29.133,0.267,4.4,4.867,0.267,53.067,7.067,2.333,0,0,0,0.0037881773399014774,0.005275510204081633,0.042708333333333334,0.00304853675945753,0.003,0.03915178571428571,0.004272727272727273,0.0003866502192982456,0.006461538461538461,0.0004964285714285715,0.008231249999999999,0.009087755102040816,0.08300000000000003,0.004687366167023555,0.0046,0.08121621621621622,0.008714285714285716,0.003868204613841524,0.009292307692307692,0.0041942028985507245
