time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,currencyservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732369464,0.5399089251679732,1.073684054566326,0.2275530407232834,2.4599705277100545,0.18796728665702278,3.7236483830815286,0.12198329203616774,1.8374575146788121,1.236643613099116,0.5175612484937384,0.1139895371751176,92741632,96309248,10629120,40398848,44056576,15556608,30642176,10080256,44064768,4567040,6656000,,112663.06910462618,3,9,9,4,3,17,3,4,4,4,2,6.067,9.667,0.333,29.467,0.4,5,5.133,0.4,53.733,7.2,2.733,0,0,0,0.002890295358649789,0.003384615384615385,0.0375,0.002959151610369207,0.003,0.03547297297297298,0.003666666666666667,0.0003721352711011738,0.007318181818181818,0.0004944577294685989,0.00460506329113924,0.006899999999999998,0.0475,0.0046094265514532605,0.0046,0.04898648648648649,0.008000000000000002,0.0037940229885057475,0.009512121212121211,0.004190931322902412
1732369465,0.5399089251679732,1.073684054566326,0.22755304072328333,2.4599705277100545,0.18796728665702278,3.7236483830815286,0.12198329203616774,1.8374575146788121,1.236643613099116,0.5175612484937384,0.1139895371751176,92741632,96309248,10629120,40398848,44056576,15556608,30642176,10080256,44064768,4567040,6656000,,112663.06910462618,3,9,9,4,3,17,3,4,4,4,2,6.067,9.667,0.333,29.467,0.4,5,5.133,0.333,53.733,7.2,2.733,0,0,0,0.002890295358649789,0.003384615384615385,0.0375,0.002959151610369207,0.003,0.03547297297297298,0.0038235294117647052,0.0003721352711011738,0.007318181818181818,0.0004944577294685989,0.00460506329113924,0.006899999999999998,0.0475,0.0046094265514532605,0.0046,0.04898648648648649,0.008285714285714285,0.0037940229885057475,0.009512121212121211,0.004190931322902412
1732369466,0.5399089251679732,1.073684054566326,0.19525658249252115,2.4599705277100545,0.18796728665702278,3.7236483830815286,0.12198329203616774,1.8374575146788121,1.1676960299605001,0.5175612484937384,0.1139895371751176,92741632,96309248,10629120,40398848,44056576,15556608,30642176,10080256,44064768,4567040,6656000,,112663.06910462618,3,9,9,4,3,17,3,4,4,4,2,6.067,9.533,0.267,29.6,0.333,5,5.133,0.267,53.933,7.2,2.6,0,0,0,0.002890295358649789,0.003376528117359413,0.0375,0.0029588607594936713,0.003,0.03547297297297298,0.003375,0.0003715762996087199,0.007318181818181818,0.0004672958937198066,0.00460506329113924,0.006844155844155843,0.0475,0.004609493670886076,0.0046,0.04898648648648649,0.006833333333333333,0.0037903002309468813,0.009512121212121211,0.004139798022465415
1732369467,0.5399089251679732,1.073684054566326,0.19525658249252115,2.4599705277100545,0.18796728665702278,3.7236483830815286,0.1533105088439932,1.8374575146788121,1.1676960299605001,0.5175612484937384,0.1139895371751176,92741632,96309248,10629120,40398848,44056576,15556608,30941184,10080256,44064768,4567040,6656000,,112663.06910462618,3,9,9,4,3,17,3,4,4,4,2,6.067,9.533,0.267,29.6,0.333,5,5.133,0.267,53.933,7.2,2.6,0,0,0,0.002890295358649789,0.003376528117359413,0.0375,0.0029588607594936713,0.003,0.03547297297297298,0.003375,0.0003715762996087199,0.007318181818181818,0.0004672958937198066,0.00460506329113924,0.006844155844155843,0.0475,0.004609493670886076,0.0046,0.04898648648648649,0.006833333333333333,0.0037903002309468813,0.009512121212121211,0.004139798022465415
1732369468,0.5399089251679732,1.073684054566326,0.19525658249252115,2.4599705277100545,0.18796728665702278,3.7236483830815286,0.12494656242092489,1.6110789251107058,1.1676960299605001,0.5175612484937384,0.1139895371751176,92741632,96309248,10629120,40398848,44056576,15556608,30941184,10080256,44064768,4567040,6656000,,112663.06910462618,3,9,9,4,3,17,3,4,4,4,2,6.667,9.533,0.267,29.6,0.333,5,5.133,0.267,53.933,7.2,2.6,0,0,0,0.002867219917012448,0.003376528117359413,0.0375,0.0029588607594936713,0.003,0.03547297297297298,0.003375,0.0003715762996087199,0.007318181818181818,0.0004672958937198066,0.0046,0.006844155844155843,0.0475,0.004609493670886076,0.0046,0.04898648648648649,0.006833333333333333,0.0037903002309468813,0.009512121212121211,0.004139798022465415
1732369469,0.5399089251679732,1.073684054566326,0.19525658249252115,2.2907659016578155,0.18796728665702278,3.1818471998754343,0.1275006796284745,1.6356761552680041,1.1676960299605001,0.5175612484937384,0.1139895371751176,92741632,96309248,10629120,40398848,44056576,15556608,30941184,10579968,44064768,4567040,6656000,,112663.06910462618,3,9,9,4,3,17,3,4,4,4,2,6.667,9.533,0.267,29.6,0.333,5.133,5.133,0.267,53.933,7.2,2.6,0,0,0,0.002867219917012448,0.003376528117359413,0.0375,0.0029588607594936713,0.003,0.035506756756756755,0.003375,0.0003715762996087199,0.007318181818181818,0.0004672958937198066,0.0046,0.006844155844155843,0.0475,0.004609493670886076,0.0046,0.04856081081081081,0.006833333333333333,0.0037903002309468813,0.009512121212121211,0.004139798022465415
1732369470,0.458286117943673,1.073684054566326,0.19525658249252115,2.2907659016578155,0.18796728665702278,3.119786393490742,0.13005479683602414,1.6356761552680041,1.1676960299605001,0.41300956328759914,0.1139895371751176,92741632,96309248,10629120,40398848,44056576,15556608,30941184,10579968,44064768,4567040,6656000,,89904.1902865825,3,9,9,4,3,17,3,4,4,4,2,6.667,9.533,0.267,29.6,0.333,5.133,5.133,0.267,53.933,7.2,2.4,0,0,0,0.002867219917012448,0.003376528117359413,0.0375,0.0029588607594936713,0.003,0.035506756756756755,0.003375,0.0003715762996087199,0.007318181818181818,0.0011999999999999997,0.0046,0.006844155844155843,0.0475,0.004609493670886076,0.0046,0.04856081081081081,0.006833333333333333,0.0037903002309468813,0.009512121212121211,0.00424
1732369471,0.458286117943673,1.073684054566326,0.19525658249252115,2.2907659016578155,0.18796728665702278,3.0577255871060505,0.15324703245297722,1.6356761552680041,1.1644105159401872,0.4099149232585372,0.1139895371751176,92741632,96309248,10629120,40398848,44056576,15556608,30941184,10579968,44060672,4567040,6656000,,172634.3406256389,3,9,9,4,3,17,3,4,4,4,2,6.667,9.533,0.267,29.6,0.333,5.133,5.133,0.267,53.933,7.2,2.4,0,0,0,0.002867219917012448,0.003376528117359413,0.0375,0.0029588607594936713,0.003,0.035506756756756755,0.003375,0.0003715762996087199,0.007318181818181818,0.0011999999999999997,0.0046,0.006844155844155843,0.0475,0.004609493670886076,0.0046,0.04856081081081081,0.006833333333333333,0.0037903002309468813,0.009512121212121211,0.00424
1732369472,0.458286117943673,1.073684054566326,0.19525658249252115,2.2907659016578155,0.10921068250000056,2.9956647807213583,0.15324703245297722,1.6356761552680041,1.1644105159401872,0.4012151710776607,0.09395174894567118,92741632,96309248,10629120,40398848,44056576,15556608,30941184,10579968,44060672,4567040,6754304,,168970.46820691062,3,9,9,4,3,17,3,4,4,4,2,6.667,9.533,0.267,29.6,0.333,5.133,5.133,0.267,53.933,7.2,2.4,0,0,0,0.002867219917012448,0.003376528117359413,0.0375,0.0029588607594936713,0.003,0.035506756756756755,0.003375,0.0003715762996087199,0.007318181818181818,0.0011999999999999997,0.0046,0.006844155844155843,0.0475,0.004609493670886076,0.0046,0.04856081081081081,0.006833333333333333,0.0037903002309468813,0.009512121212121211,0.00424
1732369473,0.458286117943673,1.073684054566326,0.13672591656131453,2.2907659016578155,0.14406374271218925,3.6592002617315065,0.15324703245297722,1.6356761552680041,1.1644105159401872,0.39251541889678426,0.09395174894567118,92741632,96309248,10629120,40398848,44056576,15601664,30941184,10579968,44060672,4567040,6754304,,165306.59578818234,3,9,9,4,3,17,3,4,4,4,2,6.667,9.533,0.267,29.6,0.267,5.133,5.133,0.267,53.933,7.2,2.4,0,0,0,0.002867219917012448,0.003376528117359413,0.0375,0.0029588607594936713,0.003,0.035506756756756755,0.003375,0.0003715762996087199,0.007318181818181818,0.0011999999999999997,0.0046,0.006844155844155843,0.0475,0.004609493670886076,0.004600000000000001,0.04856081081081081,0.006833333333333333,0.0037903002309468813,0.009512121212121211,0.00424
1732369474,0.47310830282485905,1.073684054566326,0.1367259165613145,2.2907659016578155,0.1469872920904426,3.3825882463218804,0.15324703245297722,1.6356761552680041,1.1644105159401872,0.3838156667159078,0.09395174894567118,92753920,96309248,10629120,40398848,44056576,15601664,30941184,10579968,44060672,4567040,6754304,,161642.7233694541,3,9,9,4,3,17,3,4,4,4,2,7.133,9.467,0.267,32.133,0.267,5.133,4.933,0.267,51.667,6.8,1.933,0,0,0,0.002880952380952381,0.00329951690821256,0.0375,0.002955315870570108,0.003,0.03557432432432432,0.003375,0.0003681068789084707,0.007303459119496855,0.0004791666666666667,0.004614285714285715,0.006161290322580641,0.0475,0.004600924499229584,0.004600000000000001,0.048195945945945944,0.006833333333333333,0.0037632850241545897,0.009498427672955974,0.004163636363636364
1732369475,0.47310830282485905,1.0547626059322033,0.1367259165613145,2.2907659016578155,0.14991084146869588,3.3825882463218804,0.15324703245297722,1.6356761552680041,1.1644105159401872,0.3751159145350313,0.09395174894567118,92753920,97366016,10629120,40398848,44056576,15601664,30941184,10579968,44060672,4567040,6754304,,157978.85095072578,3,9,9,4,3,17,3,4,4,4,2,7.133,10.267,0.267,32.133,0.267,5.133,4.933,0.267,51.667,6.8,1.933,0,0,0,0.002880952380952381,0.0032518518518518517,0.0375,0.002955315870570108,0.003,0.03557432432432432,0.003375,0.0003681068789084707,0.007303459119496855,0.0004791666666666667,0.004614285714285715,0.005529411764705879,0.0475,0.004600924499229584,0.004600000000000001,0.048195945945945944,0.006833333333333333,0.0037632850241545897,0.009498427672955974,0.004163636363636364
1732369476,0.47310830282485905,1.0547626059322033,0.1367259165613145,2.431641717718431,0.17541296269519965,3.3825882463218804,0.15324703245297722,1.6356761552680041,1.1644105159401872,0.36641616235415486,0.08010756590581335,92753920,97366016,10629120,40411136,44056576,15601664,30941184,10579968,44060672,4567040,6754304,,154314.97853199753,3,9,9,4,3,17,3,4,4,4,2,7.133,10.267,0.267,33.733,0.267,5.133,4.933,0.267,55.2,7.133,1.933,0,0,0,0.002880952380952381,0.0032518518518518517,0.0375,0.0029283047050037343,0.003,0.03557432432432432,0.003375,0.00036644431554524353,0.0072779605263157895,0.0004791666666666667,0.004614285714285715,0.005529411764705879,0.0475,0.004595220313666916,0.004600000000000001,0.048195945945945944,0.006833333333333333,0.0037480649188514356,0.009495065789473685,0.004163636363636364
1732369477,0.47310830282485905,1.0547626059322033,0.1367259165613145,2.431641717718431,0.17541296269519965,3.3825882463218804,0.15324703245297722,1.6356761552680041,1.1644105159401872,0.5068691802864894,0.08010756590581335,92753920,97366016,10629120,40411136,44056576,15601664,30941184,10579968,44060672,4567040,6754304,,90465.07225342335,3,9,9,4,3,17,3,4,4,4,2,7.133,10.267,0.267,33.733,0.267,5.133,4.933,0.267,55.2,7.133,1.933,0,0,0,0.002880952380952381,0.0032518518518518517,0.0375,0.0029283047050037343,0.003,0.03557432432432432,0.003375,0.00036644431554524353,0.0072779605263157895,0.0004791666666666667,0.004614285714285715,0.005529411764705879,0.0475,0.004595220313666916,0.004600000000000001,0.048195945945945944,0.006833333333333333,0.0037480649188514356,0.009495065789473685,0.004163636363636364
1732369478,0.47310830282485905,1.0547626059322033,0.1367259165613145,2.431641717718431,0.17541296269519965,3.3825882463218804,0.15324703245297722,1.6356761552680041,1.1644105159401872,0.5068691802864894,0.08010756590581335,92753920,97366016,10629120,40411136,44056576,15601664,30941184,10579968,44060672,4567040,6754304,,90465.07225342335,3,9,9,4,3,17,3,4,4,4,2,7.133,10.267,0.267,33.733,0.267,5.133,4.933,0.267,55.2,7.133,1.933,0,0,0,0.002880952380952381,0.0032518518518518517,0.0375,0.0029283047050037343,0.003,0.03557432432432432,0.003375,0.00036644431554524353,0.0072779605263157895,0.0004791666666666667,0.004614285714285715,0.005529411764705879,0.0475,0.004595220313666916,0.004600000000000001,0.048195945945945944,0.006833333333333333,0.0037480649188514356,0.009495065789473685,0.004163636363636364
1732369479,0.47310830282485905,1.0547626059322033,0.1367259165613145,2.431641717718431,0.17541296269519965,3.3825882463218804,0.15324703245297722,1.6356761552680041,1.1644105159401872,0.5068691802864894,0.08010756590581335,92753920,97366016,10629120,40411136,44056576,15601664,30941184,10579968,44060672,4567040,6754304,,90465.07225342335,3,9,9,4,3,17,3,4,4,4,2,7.133,10.267,0.267,33.733,0.267,5.133,4.933,0.267,55.2,7.133,1.933,0,0,0,0.002880952380952381,0.0032518518518518517,0.0375,0.0029283047050037343,0.003,0.03557432432432432,0.003375,0.00036644431554524353,0.0072779605263157895,0.0004791666666666667,0.004614285714285715,0.005529411764705879,0.0475,0.004595220313666916,0.004600000000000001,0.048195945945945944,0.006833333333333333,0.0037480649188514356,0.009495065789473685,0.004163636363636364
1732369480,0.47310830282485905,0.812844815482083,0.1367259165613145,2.431641717718431,0.17541296269519965,3.3825882463218804,0.15324703245297722,1.6356761552680041,0.829017648930267,0.5068691802864894,0.08010756590581335,92753920,97366016,10629120,40411136,44056576,15601664,30941184,10579968,44060672,4567040,6754304,,90465.07225342335,3,9,9,4,3,17,3,4,4,4,2,7.133,10.267,0.267,33.733,0.267,5.133,4.933,0.267,55.2,7.133,1.933,0,0,0,0.002880952380952381,0.0032518518518518517,0.0375,0.0029283047050037343,0.003,0.03557432432432432,0.0034615384615384616,0.00036644431554524353,0.0072779605263157895,0.0004791666666666667,0.004614285714285715,0.005529411764705879,0.0475,0.004595220313666916,0.004600000000000001,0.048195945945945944,0.007333333333333332,0.0037480649188514356,0.009495065789473685,0.004163636363636364
1732369481,0.47310830282485905,0.9921463263727766,0.13801933954159573,2.431641717718431,0.17541296269519965,3.3825882463218804,0.15324703245297722,1.6356761552680041,0.8482881661067029,0.5068691802864894,0.08010756590581335,92753920,97366016,10629120,40411136,44056576,15601664,30941184,10579968,44060672,4567040,6754304,,90465.07225342335,3,9,9,4,3,17,3,4,4,4,2,7.133,10.267,0.267,33.8,0.267,5.133,4.933,0.267,55.267,7.133,1.933,0,0,0,0.002880952380952381,0.00326,0.0375,0.002928251121076233,0.003,0.03557432432432432,0.003545454545454545,0.0003665893271461716,0.0072779605263157895,0.00046527777777777773,0.004614285714285715,0.005653846153846157,0.0475,0.004595216741405082,0.0046,0.048195945945945944,0.007666666666666668,0.003749127182044886,0.009495065789473685,0.004135483870967742
1732369482,0.47310830282485905,0.9921463263727766,0.13801933954159573,2.431641717718431,0.17541296269519965,3.3825882463218804,0.15324703245297722,1.6356761552680041,0.8675586832831386,0.5068691802864894,0.08010756590581335,92753920,97366016,10629120,40411136,44056576,15601664,30941184,10579968,44060672,4567040,6754304,,90465.07225342335,3,9,9,4,3,17,3,4,4,4,2,7.133,10.267,0.267,33.8,0.267,5.133,4.933,0.267,55.267,7.133,1.933,0,0,0,0.002880952380952381,0.00326,0.0375,0.002928251121076233,0.003,0.03557432432432432,0.003545454545454545,0.0003665893271461716,0.0072779605263157895,0.00046527777777777773,0.004614285714285715,0.005653846153846157,0.0475,0.004595216741405082,0.0046,0.048195945945945944,0.007666666666666668,0.003749127182044886,0.009495065789473685,0.004135483870967742
1732369483,0.47310830282485905,0.9921463263727766,0.1172650244682818,2.431641717718431,0.17541296269519965,3.3825882463218804,0.12976362747436349,1.6356761552680041,0.8868292004595744,0.5068691802864894,0.09035337389614262,92753920,97366016,10629120,40411136,44056576,15601664,30941184,10579968,44060672,4567040,6959104,,90465.07225342335,3,9,9,4,3,17,3,4,4,4,2,7,10.267,0.267,33.8,0.267,5.133,4.933,0.267,55.267,7.133,1.933,0,0,0,0.00284375,0.00326,0.0375,0.002928251121076233,0.003,0.03557432432432432,0.003545454545454545,0.0003665893271461716,0.0072779605263157895,0.00046527777777777773,0.00460625,0.005653846153846157,0.0475,0.004595216741405082,0.0046,0.048195945945945944,0.007666666666666668,0.003749127182044886,0.009495065789473685,0.004135483870967742
1732369484,0.47310830282485905,0.9921463263727766,0.1172650244682818,2.431641717718431,0.17541296269519965,3.053803685614535,0.12720951026681387,1.6418894220617524,0.9060997176360102,0.5068691802864894,0.09035337389614262,92753920,97366016,10629120,40411136,44056576,15609856,30941184,10579968,44060672,4567040,6959104,,90465.07225342335,3,9,9,4,3,17,3,4,4,4,2,7,10.267,0.267,33.8,0.267,5.8,4.933,0.267,55.267,7.133,1.933,0,0,0,0.00284375,0.00326,0.0375,0.002928251121076233,0.003,0.035538563829787234,0.003545454545454545,0.0003665893271461716,0.0072779605263157895,0.00046527777777777773,0.00460625,0.005653846153846157,0.0475,0.004595216741405082,0.0046,0.048277925531914886,0.007666666666666668,0.003749127182044886,0.009495065789473685,0.004135483870967742
1732369485,0.47310830282485905,0.9921463263727766,0.1172650244682818,2.431641717718431,0.17541296269519965,3.1147917332447466,0.12465539305926425,1.3918228218758222,0.7673905350000254,0.5068691802864894,0.09035337389614262,92753920,97366016,10629120,40411136,44056576,15609856,30941184,10579968,44060672,4567040,6959104,,90465.07225342335,3,9,9,4,3,17,3,4,4,4,2,7,10.267,0.267,33.8,0.267,5.8,4.933,0.267,55.267,7.133,2.067,0,0,0,0.00284375,0.00326,0.0375,0.002928251121076233,0.003,0.035538563829787234,0.003545454545454545,0.0003665893271461716,0.0072779605263157895,0.0010983606557377046,0.00460625,0.005653846153846157,0.0475,0.004595216741405082,0.0046,0.048277925531914886,0.007666666666666668,0.003749127182044886,0.009495065789473685,0.00421967213114754
