time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732277577,1.615313672131148,0.824839132498354,0.1304059706532418,2.514694295527106,0.25281212705708456,3.2662837076710574,0.08982791839694437,2.1332039152627957,1.3281417426356537,0.5224957075868697,0.1105848998135457,171974656,53829632,10059776,41611264,44056576,15679488,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6,9.2,0.333,35,0.4,4.667,4.933,0.533,55.267,7.333,2.733,0,0,0,0.00388659793814433,0.0032155388471177947,0.03958333333333334,0.002979942693409742,0.003,0.0385110294117647,0.003285714285714286,0.0014545454545454549,0.005437158469945355,0.002311111111111111,0.008372093023255815,0.004987969924812031,0.06500000000000003,0.004646418338108882,0.0046,0.07820754716981133,0.006,0.004309090909090908,0.009087431693989071,0.0044622222222222225
1732277578,1.615313672131148,0.824839132498354,0.1304059706532418,2.514694295527106,0.25281212705708456,3.2662837076710574,0.08982791839694437,2.1332039152627957,1.3281417426356537,0.5224957075868697,0.1105848998135457,171974656,53829632,10059776,41611264,44056576,15679488,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6,9.2,0.333,35,0.4,4.667,4.933,0.533,55.267,7.333,2.733,0,0,0,0.00388659793814433,0.0032155388471177947,0.03958333333333334,0.002979942693409742,0.003,0.0385110294117647,0.003285714285714286,0.0014545454545454549,0.005437158469945355,0.002311111111111111,0.008372093023255815,0.004987969924812031,0.06500000000000003,0.004646418338108882,0.0046,0.07820754716981133,0.006,0.004309090909090908,0.009087431693989071,0.0044622222222222225
1732277579,1.615313672131148,0.7070498131577764,0.1304059706532418,2.514694295527106,0.25281212705708456,3.2662837076710574,0.08982791839694437,2.1332039152627957,1.2636364193676424,0.5224957075868697,0.1105848998135457,171974656,53829632,10059776,41611264,44056576,15679488,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6,9.2,0.333,35,0.4,4.667,4.933,0.533,54.8,6.867,2.733,0,0,0,0.00388659793814433,0.0032155388471177947,0.03958333333333334,0.002979942693409742,0.003,0.0385110294117647,0.003285714285714286,0.0014401433691756279,0.0055906593406593414,0.002311111111111111,0.008372093023255815,0.004987969924812031,0.06500000000000003,0.004646418338108882,0.0046,0.07820754716981133,0.006,0.0043063799283154115,0.009118131868131868,0.0044622222222222225
1732277580,1.615313672131148,0.6933024942828039,0.09562001204794322,2.514694295527106,0.25281212705708456,3.2662837076710574,0.08982791839694437,1.9770290269946078,1.2636364193676424,0.5224957075868697,0.1105848998135457,171974656,53829632,10059776,41611264,44056576,15679488,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.533,8.667,0.067,34.333,0.133,4.667,4.933,0.267,54.4,6.867,2.2,0,0,0,0.0039042553191489366,0.00321882951653944,0.03875,0.00297979797979798,0.003,0.0385110294117647,0.003363636363636364,0.001432276657060519,0.0055906593406593414,0.002261904761904762,0.008394117647058824,0.004993893129770992,0.04975,0.004646753246753247,0.004600000000000001,0.07820754716981133,0.006750000000000004,0.004304899135446686,0.009118131868131868,0.0044523809523809525
1732277581,1.615313672131148,0.8152916987203218,0.09562001204794322,2.5284701984556737,0.25281212705708456,3.2662837076710574,0.07477949636749626,1.9770290269946078,1.2460493081199457,0.5224957075868697,0.1105848998135457,171974656,53858304,10059776,41857024,44056576,15679488,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.533,8.667,0.067,34.333,0.133,4.667,4.933,0,54.4,6.867,2.2,0,0,0,0.0039042553191489366,0.00321882951653944,0.03875,0.00297979797979798,0.003,0.0385110294117647,0.0035,0.001432276657060519,0.0055906593406593414,0.002261904761904762,0.008394117647058824,0.004993893129770992,0.04975,0.004646753246753247,0.004600000000000001,0.07820754716981133,0.0075,0.004304899135446686,0.009118131868131868,0.0044523809523809525
1732277582,1.589755763793975,0.8152916987203218,0.09562001204794322,2.5284701984556737,0.25281212705708456,3.043155544747084,0.07328236439421386,1.9770290269946078,1.2460493081199457,0.5224957075868697,0.09531674297529823,172601344,53858304,10059776,41857024,44056576,15679488,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.533,8.667,0.067,34.333,0.133,4.667,4.933,0,54.4,6.867,2.2,0,0,0,0.0039042553191489366,0.00321882951653944,0.03875,0.00297979797979798,0.003,0.0385110294117647,0.0035,0.001432276657060519,0.0055906593406593414,0.002261904761904762,0.008394117647058824,0.004993893129770992,0.04975,0.004646753246753247,0.004600000000000001,0.07820754716981133,0.0075,0.004304899135446686,0.009118131868131868,0.0044523809523809525
1732277583,1.589755763793975,0.8152916987203218,0.09562001204794322,2.5284701984556737,0.25281212705708456,2.996179554253633,0.055619088823601004,1.9770290269946078,1.2460493081199457,0.5224957075868697,0.09531674297529823,172601344,53858304,10059776,41857024,44056576,15892480,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.533,8.667,0.067,32.6,0,4.667,4.933,0,54.4,6.867,2.2,0,0,0,0.0039042553191489366,0.00321882951653944,0.03875,0.002983988355167394,0.003,0.0385110294117647,0.0035,0.001432276657060519,0.0055906593406593414,0.002261904761904762,0.008394117647058824,0.004993893129770992,0.04975,0.0046480349344978165,0.0046,0.07820754716981133,0.0075,0.004304899135446686,0.009118131868131868,0.0044523809523809525
1732277584,1.589755763793975,0.8152916987203218,0.09562001204794322,2.617710176730851,0.25235599912080714,2.996179554253633,0.055619088823601004,1.9770290269946078,1.2460493081199457,0.4996535051840581,0.09531674297529823,172601344,53858304,10059776,41857024,44056576,15892480,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.533,8.667,0.067,32.6,0,4.667,4.933,0,54.4,6.867,2.2,0,0,0,0.0039042553191489366,0.00321882951653944,0.03875,0.002983988355167394,0.003,0.0385110294117647,0.0035,0.001432276657060519,0.0055906593406593414,0.002261904761904762,0.008394117647058824,0.004993893129770992,0.04975,0.0046480349344978165,0.0046,0.07820754716981133,0.0075,0.004304899135446686,0.009118131868131868,0.0044523809523809525
1732277585,1.589755763793975,0.8152916987203218,0.09562001204794322,2.617710176730851,0.24651715747467556,2.996179554253633,0.055619088823601004,1.9770290269946078,1.2460493081199457,0.4996535051840581,0.09531674297529823,172601344,53858304,10059776,41857024,44056576,15892480,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.533,8.667,0.067,32.6,0,4.667,4.933,0,54.4,6.867,2.2,0,0,0,0.0039042553191489366,0.00321882951653944,0.03875,0.002983988355167394,0.003,0.0385110294117647,0.0035,0.001432276657060519,0.0055906593406593414,0.002261904761904762,0.008394117647058824,0.004993893129770992,0.04975,0.0046480349344978165,0.0046,0.07820754716981133,0.0075,0.004304899135446686,0.009118131868131868,0.0044523809523809525
1732277586,1.589755763793975,0.8152916987203218,0.09562001204794322,2.617710176730851,0.24651715747467556,2.996179554253633,0.055619088823601004,1.9770290269946078,1.2460493081199457,0.4996535051840581,0.09531674297529823,172601344,53858304,10059776,41857024,44056576,15892480,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.533,8.667,0.067,32.6,0,4.667,4.933,0,54.4,6.867,2.2,0,0,0,0.0039042553191489366,0.00321882951653944,0.03875,0.002983988355167394,0.003,0.0385110294117647,0.0035,0.001432276657060519,0.0055906593406593414,0.002261904761904762,0.008394117647058824,0.004993893129770992,0.04975,0.0046480349344978165,0.0046,0.07820754716981133,0.0075,0.004304899135446686,0.009118131868131868,0.0044523809523809525
1732277587,1.589755763793975,0.7974494635581207,0.09562001204794322,2.617710176730851,0.24651715747467556,2.996179554253633,0.055619088823601004,1.9770290269946078,1.2460493081199457,0.4996535051840581,0.09531674297529823,172601344,53858304,10059776,41857024,44056576,15892480,27340800,9789440,43667456,3465216,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.533,9.133,0.067,32.6,0,4.667,4.933,0,54.4,6.867,1.933,0,0,0,0.0039042553191489366,0.0031836228287841187,0.03875,0.002983988355167394,0.003,0.0385110294117647,0.0035,0.001432276657060519,0.0055906593406593414,0.0023253012048192775,0.008394117647058824,0.004930521091811415,0.04975,0.0046480349344978165,0.0046,0.07820754716981133,0.0075,0.004304899135446686,0.009118131868131868,0.004465060240963856
1732277588,1.589755763793975,0.7974494635581207,0.09562001204794322,2.617710176730851,0.24651715747467556,2.996179554253633,0.055619088823601004,1.9770290269946078,1.2460493081199457,0.5147913569826136,0.059516359591679696,172601344,53858304,10059776,41857024,44056576,15892480,27340800,9789440,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.533,9.133,0.067,32.6,0,5,4.933,0,54.4,6.867,1.933,0,0,0,0.0039042553191489366,0.0031836228287841187,0.03875,0.002983988355167394,0.003,0.03866171003717472,0.0035,0.001432276657060519,0.0055906593406593414,0.0023253012048192775,0.008394117647058824,0.004930521091811415,0.04975,0.0046480349344978165,0.0046,0.0788073394495413,0.0075,0.004304899135446686,0.009118131868131868,0.004465060240963856
1732277589,1.5205060515327988,0.7974494635581207,0.09562001204794322,2.617710176730851,0.24651715747467556,2.996179554253633,0.055619088823601004,1.6895964652060775,1.2460493081199457,0.5147913569826136,0.06097606882374473,172601344,53858304,10059776,41857024,44056576,15892480,27340800,9789440,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.667,8.933,0.067,30.8,0,5,5.067,0,48,6.533,1.533,0,0,0,0.00370873786407767,0.0031670761670761667,0.0375,0.0029814152966404577,0.003,0.038745387453874534,0.0035,0.0015165945165945165,0.005601092896174864,0.0023,0.00808904109589041,0.0049007371007371,0.0475,0.0046420300214438884,0.0046,0.0789090909090909,0.0075,0.004321789321789321,0.009120218579234972,0.00446
1732277590,1.5205060515327988,0.7974494635581207,0.09562001204794322,2.617710176730851,0.24651715747467556,2.996179554253633,0.055619088823601004,1.6566459814228343,1.2460493081199457,0.5147913569826136,0.06243577805580977,172601344,53858304,10059776,41857024,44056576,15892480,27340800,9789440,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.667,8.933,0.067,30.8,0,5,5.067,0,48,6.533,1.533,0,0,0,0.00370873786407767,0.0031670761670761667,0.0375,0.0029814152966404577,0.003,0.038745387453874534,0.0035,0.0015165945165945165,0.005601092896174864,0.0023,0.00808904109589041,0.0049007371007371,0.0475,0.0046420300214438884,0.0046,0.0789090909090909,0.0075,0.004321789321789321,0.009120218579234972,0.00446
1732277591,1.5205060515327988,0.7974494635581207,0.09562001204794322,2.617710176730851,0.24651715747467556,2.996179554253633,0.055619088823601004,1.623695497639591,1.2460493081199457,0.5147913569826136,0.06389548728787481,172601344,53858304,10059776,41857024,44056576,15892480,27340800,9789440,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.667,8.933,0.067,30.8,0,5,5.067,0,48,6.533,1.533,0,0,0,0.00370873786407767,0.0031670761670761667,0.0375,0.0029814152966404577,0.003,0.038745387453874534,0.0035,0.0015165945165945165,0.005601092896174864,0.0023,0.00808904109589041,0.0049007371007371,0.0475,0.0046420300214438884,0.0046,0.0789090909090909,0.0075,0.004321789321789321,0.009120218579234972,0.00446
1732277592,1.5205060515327988,0.7974494635581207,0.07543999941690785,2.617710176730851,0.24651715747467554,2.996179554253633,0.055619088823601004,1.6898524891954303,1.2650432343671332,0.5147913569826136,0.06535519651993985,172601344,53858304,10059776,41857024,44056576,15892480,27340800,10108928,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.667,8.933,0.067,30.8,0,5,5.067,0,48,6.533,1.533,0,0,0,0.00370873786407767,0.0031670761670761667,0.0375,0.0029814152966404577,0.003,0.038745387453874534,0.0035,0.0015165945165945165,0.005601092896174864,0.0023,0.00808904109589041,0.0049007371007371,0.0475,0.0046420300214438884,0.0046,0.0789090909090909,0.0075,0.004321789321789321,0.009120218579234972,0.00446
1732277593,1.5205060515327988,0.7974494635581207,0.06967981616464787,2.617710176730851,0.24651715747467554,2.996179554253633,0.055619088823601004,1.7233773173745248,1.2650432343671332,0.5147913569826136,0.06681490575200488,172601344,53858304,10059776,41857024,44056576,15892480,27340800,10108928,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.667,8.933,0.067,30.8,0,5,5.067,0,48,6.533,1.533,0,0,0,0.00370873786407767,0.0031670761670761667,0.0375,0.0029814152966404577,0.003,0.038745387453874534,0.0035,0.0015165945165945165,0.005601092896174864,0.0023,0.00808904109589041,0.0049007371007371,0.0475,0.0046420300214438884,0.0046,0.0789090909090909,0.0075,0.004321789321789321,0.009120218579234972,0.00446
1732277594,1.5205060515327988,0.7974494635581207,0.07112669125155781,2.617710176730851,0.24651715747467554,2.2199897509827196,0.07495764241775758,2.011489690745661,1.2650432343671332,0.5147913569826136,0.0682746149840699,172601344,53858304,10059776,41857024,44056576,15892480,27590656,10108928,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.667,8.933,0.067,30.8,0,5,5.067,0,47.867,6.4,1.533,0,0,0,0.00370873786407767,0.0031670761670761667,0.0375,0.0029814152966404577,0.003,0.038745387453874534,0.0035,0.0015144508670520231,0.0058762886597938145,0.0023,0.00808904109589041,0.0049007371007371,0.0475,0.0046420300214438884,0.0046,0.0789090909090909,0.0075,0.004321387283236994,0.009175257731958762,0.00446
1732277595,1.5205060515327988,0.7974494635581207,0.07257356633846775,2.617710176730851,0.25211878527277654,2.2692456889240056,0.07495764241775758,2.011489690745661,1.2650432343671332,0.5147913569826135,0.06973432421613494,172601344,53858304,10059776,41857024,44056576,15892480,27590656,10108928,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.467,9.2,0.2,31.067,0.133,5,5.067,0.133,48,6.4,1.8,0,0,0,0.0036728971962616827,0.003166259168704156,0.0375,0.002981441827266239,0.003,0.038745387453874534,0.003444444444444444,0.0015155234657039714,0.0058762886597938145,0.0023170731707317076,0.00801388888888889,0.004899266503667482,0.0475,0.004641970021413276,0.0046,0.0789090909090909,0.00725,0.004321588447653429,0.009175257731958762,0.004463414634146341
1732277596,1.5205060515327988,0.6801557231557152,0.07402044142537767,2.617710176730851,0.20075126186959646,2.318501626865291,0.07495764241775758,2.011489690745661,1.2645001250686962,0.5147913569826135,0.0729623256628909,172601344,53858304,10059776,41857024,44056576,15892480,27590656,10108928,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.467,9.2,0.2,31.067,0.133,5,5.067,0.267,48,6.4,1.8,0,0,0,0.0036728971962616827,0.003166259168704156,0.0375,0.002981441827266239,0.003,0.038745387453874534,0.0034,0.0015155234657039714,0.0058762886597938145,0.0023170731707317076,0.00801388888888889,0.004899266503667482,0.0475,0.004641970021413276,0.0046,0.0789090909090909,0.007000000000000002,0.004321588447653429,0.009175257731958762,0.004463414634146341
1732277597,1.5205060515327988,0.6668648987630796,0.08681250521459626,2.617710176730851,0.2049525292918154,2.367757564806577,0.07495764241775758,2.011489690745661,1.2645001250686962,0.5147913569826135,0.07445464190405285,172601344,53858304,10059776,41857024,44056576,15892480,27590656,10108928,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.467,9.2,0.2,31.067,0.133,5,5.067,0.267,48,6.4,1.8,0,0,0,0.0036728971962616827,0.003166259168704156,0.0375,0.002981441827266239,0.003,0.038745387453874534,0.0034,0.0015155234657039714,0.0058762886597938145,0.0023170731707317076,0.00801388888888889,0.004899266503667482,0.0475,0.004641970021413276,0.0046,0.0789090909090909,0.007000000000000002,0.004321588447653429,0.009175257731958762,0.004463414634146341
1732277598,1.5205060515327988,0.6535740743704443,0.08681250521459626,2.617710176730851,0.20915379671403428,1.9882159349999997,0.07495764241775758,2.011489690745661,1.2645001250686962,0.5147913569826135,0.07594695814521484,172601344,53858304,10059776,41857024,44056576,15892480,27590656,10108928,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.467,9.2,0.2,33.333,0.267,5,5.067,0.267,48,6.4,1.8,0,0,0,0.0036728971962616827,0.003166259168704156,0.0375,0.0029717713479181364,0.003,0.038745387453874534,0.0034,0.0015155234657039714,0.0058762886597938145,0.0023170731707317076,0.00801388888888889,0.004899266503667482,0.0475,0.0046395201129146085,0.0046,0.0789090909090909,0.007000000000000002,0.004321588447653429,0.009175257731958762,0.004463414634146341
1732277599,1.5205060515327988,0.6644505132447507,0.08681250521459626,2.617710176730851,0.2133550641362532,1.9882159349999997,0.07495764241775758,2.011489690745661,1.2645001250686962,0.5147913569826135,0.08953897446971802,172601344,53858304,10059776,41857024,44056576,15892480,27590656,10108928,43667456,3334144,7143424,0,6,5,9,3,3,15,3,4,4,4,2,6.467,9.2,0.2,33.333,0.267,5,5.067,0.267,48,6.4,1.8,0,0,0,0.0036728971962616827,0.003166259168704156,0.0375,0.0029717713479181364,0.003,0.038745387453874534,0.0034,0.0015155234657039714,0.0058762886597938145,0.0023170731707317076,0.00801388888888889,0.004899266503667482,0.0475,0.0046395201129146085,0.0046,0.0789090909090909,0.007000000000000002,0.004321588447653429,0.009175257731958762,0.004463414634146341
