time,traceID,spanID,serviceName,methodName,operationName,startTimeMillis,startTime,duration,statusCode,parentSpanID
05:56,5821a033928794e72719cc0a92bbe2df,650fadb6d3b74bae,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909415234,1731909415234438,5,0.0,bed5b48ac0453055
05:56,5821a033928794e72719cc0a92bbe2df,5984c625c871a078,frontend,GetAds,hipstershop.AdService/GetAds,1731909415235,1731909415235041,3597,0.0,306479eed2cef6ac
05:56,a9e07418fc174d1c5e6c31384869e0f6,069ae03118956deb,productcatalogservice,Export,opentelemetry.proto.collector.trace.v1.TraceService/Export,1731909415335,1731909415335237,1897,0.0,
05:56,54acf48ee6819faefd3d1aca60a5ee93,066e357de3809a34,checkoutservice,Export,opentelemetry.proto.collector.trace.v1.TraceService/Export,1731909415432,1731909415432407,2188,0.0,
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,01dabe82abd9d8b9,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416353,1731909416353956,1666,0.0,d68e3e94ba2799ed
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,d68e3e94ba2799ed,frontend,,frontend,1731909416353,1731909416353876,34961,,
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,3d2b44f705fbabba,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416354,1731909416354972,11,0.0,01dabe82abd9d8b9
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,59f54948cc727bb9,frontend,GetSupportedCurrencies,hipstershop.CurrencyService/GetSupportedCurrencies,1731909416355,1731909416355643,3917,0.0,d68e3e94ba2799ed
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,c2391918ec406c54,currencyservice,GetSupportedCurrencies,grpc.hipstershop.CurrencyService/GetSupportedCurrencies,1731909416356,1731909416356999,141,0.0,59f54948cc727bb9
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,0f3aad3885ccb9f7,frontend,GetCart,hipstershop.CartService/GetCart,1731909416359,1731909416359574,6566,0.0,d68e3e94ba2799ed
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,bfa659174e4f2f35,frontend,Convert,hipstershop.CurrencyService/Convert,1731909416366,1731909416366152,3920,0.0,d68e3e94ba2799ed
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,30dd223d523b9b1d,currencyservice,Convert,grpc.hipstershop.CurrencyService/Convert,1731909416367,1731909416367000,93,0.0,bfa659174e4f2f35
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,412390c717404a31,frontend,ListRecommendations,hipstershop.RecommendationService/ListRecommendations,1731909416370,1731909416370082,7841,0.0,d68e3e94ba2799ed
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,8d7c90c19bc3ba0c,recommendationservice,ListProducts,/hipstershop.ProductCatalogService/ListProducts,1731909416372,1731909416372139,3457,0.0,3c434b65139e1038
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,3c434b65139e1038,recommendationservice,ListRecommendations,/hipstershop.RecommendationService/ListRecommendations,1731909416372,1731909416372055,3771,0.0,412390c717404a31
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,fb4a3e38a9838abb,productcatalogservice,ListProducts,hipstershop.ProductCatalogService/ListProducts,1731909416374,1731909416374350,11,0.0,8d7c90c19bc3ba0c
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,fbe5587c0f228594,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416377,1731909416377934,1139,0.0,d68e3e94ba2799ed
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,21f71bf5cd472a64,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416378,1731909416378599,7,0.0,fbe5587c0f228594
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,e1fe0a0bd0bca4ea,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416379,1731909416379080,1670,0.0,d68e3e94ba2799ed
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,7fc6f2db7d1c2a66,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416379,1731909416379582,5,0.0,e1fe0a0bd0bca4ea
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,600e2f531a1e3ab3,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416380,1731909416380758,1139,0.0,d68e3e94ba2799ed
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,ebfb0b9da762a6d1,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416381,1731909416381912,1081,0.0,d68e3e94ba2799ed
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,057537e4689bf2f8,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416381,1731909416381484,8,0.0,600e2f531a1e3ab3
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,a35c4c1a6d750905,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416382,1731909416382372,6,0.0,ebfb0b9da762a6d1
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,cadf230906091607,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416383,1731909416383876,5,0.0,be89f21eee04d7a4
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,be89f21eee04d7a4,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416383,1731909416383007,1316,0.0,d68e3e94ba2799ed
05:56,a598f799dc2b08a5f9c0e3f9ffbec6f7,082e942e07f72933,frontend,GetAds,hipstershop.AdService/GetAds,1731909416384,1731909416384333,4150,0.0,d68e3e94ba2799ed
05:56,87b4011ce4688630dba1ae43c6784cab,7407bceca08d6242,frontend,,frontend,1731909416656,1731909416656771,35920,,
05:56,87b4011ce4688630dba1ae43c6784cab,c0b835ab0e840a1a,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416656,1731909416656871,2639,0.0,7407bceca08d6242
05:56,87b4011ce4688630dba1ae43c6784cab,511cba8eb5f3a1df,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416658,1731909416658120,9,0.0,c0b835ab0e840a1a
05:56,87b4011ce4688630dba1ae43c6784cab,727a15ad56dfbfbd,frontend,GetSupportedCurrencies,hipstershop.CurrencyService/GetSupportedCurrencies,1731909416659,1731909416659520,4248,0.0,7407bceca08d6242
05:56,87b4011ce4688630dba1ae43c6784cab,a903d19794db20df,currencyservice,GetSupportedCurrencies,grpc.hipstershop.CurrencyService/GetSupportedCurrencies,1731909416660,1731909416660999,137,0.0,727a15ad56dfbfbd
05:56,87b4011ce4688630dba1ae43c6784cab,14745b1d501441ea,frontend,GetCart,hipstershop.CartService/GetCart,1731909416663,1731909416663791,5234,0.0,7407bceca08d6242
05:56,87b4011ce4688630dba1ae43c6784cab,0b9c55485883c349,frontend,Convert,hipstershop.CurrencyService/Convert,1731909416669,1731909416669038,3562,0.0,7407bceca08d6242
05:56,87b4011ce4688630dba1ae43c6784cab,c0bf65fab62217c4,currencyservice,Convert,grpc.hipstershop.CurrencyService/Convert,1731909416670,1731909416670000,94,0.0,0b9c55485883c349
05:56,87b4011ce4688630dba1ae43c6784cab,af7512535351d5db,frontend,ListRecommendations,hipstershop.RecommendationService/ListRecommendations,1731909416672,1731909416672609,6945,0.0,7407bceca08d6242
05:56,87b4011ce4688630dba1ae43c6784cab,a9f784be77b5ecab,recommendationservice,ListProducts,/hipstershop.ProductCatalogService/ListProducts,1731909416674,1731909416674630,3309,0.0,f3d17b3558a51717
05:56,87b4011ce4688630dba1ae43c6784cab,f3d17b3558a51717,recommendationservice,ListRecommendations,/hipstershop.RecommendationService/ListRecommendations,1731909416674,1731909416674543,3610,0.0,af7512535351d5db
05:56,87b4011ce4688630dba1ae43c6784cab,9f7ec03dc5ea601b,productcatalogservice,ListProducts,hipstershop.ProductCatalogService/ListProducts,1731909416676,1731909416676512,12,0.0,a9f784be77b5ecab
05:56,87b4011ce4688630dba1ae43c6784cab,704773c8e8d2d89a,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416679,1731909416679562,3037,0.0,7407bceca08d6242
05:56,87b4011ce4688630dba1ae43c6784cab,f2151134dd647e9a,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416681,1731909416681921,6,0.0,704773c8e8d2d89a
05:56,87b4011ce4688630dba1ae43c6784cab,b6b45f81bf28563b,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416682,1731909416682608,1159,0.0,7407bceca08d6242
05:56,87b4011ce4688630dba1ae43c6784cab,0e99d20424578619,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416683,1731909416683786,2308,0.0,7407bceca08d6242
05:56,87b4011ce4688630dba1ae43c6784cab,84fce930ebfee2fb,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416683,1731909416683340,5,0.0,b6b45f81bf28563b
05:56,87b4011ce4688630dba1ae43c6784cab,d6c3d262bd69ffe8,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416685,1731909416685272,4,0.0,0e99d20424578619
05:56,87b4011ce4688630dba1ae43c6784cab,a8ce63e5c89790b0,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416686,1731909416686102,1150,0.0,7407bceca08d6242
05:56,87b4011ce4688630dba1ae43c6784cab,2ee63eaf892707a0,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416686,1731909416686850,5,0.0,a8ce63e5c89790b0
05:56,87b4011ce4688630dba1ae43c6784cab,0576a62a9fe74ad1,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416687,1731909416687259,1061,0.0,7407bceca08d6242
05:56,87b4011ce4688630dba1ae43c6784cab,fc1689fdaee87c16,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909416687,1731909416687728,5,0.0,0576a62a9fe74ad1
05:56,87b4011ce4688630dba1ae43c6784cab,039677b59a0dcb43,frontend,GetAds,hipstershop.AdService/GetAds,1731909416688,1731909416688330,4033,0.0,7407bceca08d6242
05:56,171810c8741015735ffcd8a845891a0a,7159116ded7ef18a,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417251,1731909417251174,2405,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,d97072008310b4d2,frontend,,frontend,1731909417251,1731909417251090,35122,,
05:56,171810c8741015735ffcd8a845891a0a,d08afac14c5b8d04,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417252,1731909417252347,9,0.0,7159116ded7ef18a
05:56,171810c8741015735ffcd8a845891a0a,f23c85dbca294e23,frontend,GetSupportedCurrencies,hipstershop.CurrencyService/GetSupportedCurrencies,1731909417253,1731909417253590,4079,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,45942e66d6aa804a,currencyservice,GetSupportedCurrencies,grpc.hipstershop.CurrencyService/GetSupportedCurrencies,1731909417255,1731909417255000,138,0.0,f23c85dbca294e23
05:56,171810c8741015735ffcd8a845891a0a,299ff58e3fc8fa4d,frontend,GetCart,hipstershop.CartService/GetCart,1731909417257,1731909417257680,7097,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,cd79a79c7d4b2095,frontend,Convert,hipstershop.CurrencyService/Convert,1731909417264,1731909417264786,3915,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,066e312a6965c973,currencyservice,Convert,grpc.hipstershop.CurrencyService/Convert,1731909417265,1731909417265999,117,0.0,cd79a79c7d4b2095
05:56,171810c8741015735ffcd8a845891a0a,0815d6c31cae5cf2,frontend,ListRecommendations,hipstershop.RecommendationService/ListRecommendations,1731909417268,1731909417268709,6262,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,3b5e5a478adc2918,recommendationservice,ListProducts,/hipstershop.ProductCatalogService/ListProducts,1731909417270,1731909417270497,3230,0.0,5f12f491d4e07941
05:56,171810c8741015735ffcd8a845891a0a,5f12f491d4e07941,recommendationservice,ListRecommendations,/hipstershop.RecommendationService/ListRecommendations,1731909417270,1731909417270409,3557,0.0,0815d6c31cae5cf2
05:56,171810c8741015735ffcd8a845891a0a,1b9db2fb1c99976f,productcatalogservice,ListProducts,hipstershop.ProductCatalogService/ListProducts,1731909417272,1731909417272440,8,0.0,3b5e5a478adc2918
05:56,171810c8741015735ffcd8a845891a0a,815f758c5bc5f888,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417274,1731909417274978,1529,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,eb024145018405db,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417275,1731909417275767,4,0.0,815f758c5bc5f888
05:56,171810c8741015735ffcd8a845891a0a,93624c086e6cdf2a,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417276,1731909417276514,1970,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,2102a376ba487378,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417277,1731909417277882,5,0.0,93624c086e6cdf2a
05:56,171810c8741015735ffcd8a845891a0a,622407a70827e3ab,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417278,1731909417278499,925,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,70ed8b10a1ab31af,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417279,1731909417279024,4,0.0,622407a70827e3ab
05:56,171810c8741015735ffcd8a845891a0a,15f8b7f8d2621ea3,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417279,1731909417279452,1247,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,3833078d18f158aa,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417280,1731909417280714,889,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,874b970a9d495b9d,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417280,1731909417280246,6,0.0,15f8b7f8d2621ea3
05:56,171810c8741015735ffcd8a845891a0a,0e57653bd7b3cb36,frontend,GetAds,hipstershop.AdService/GetAds,1731909417281,1731909417281614,4246,0.0,d97072008310b4d2
05:56,171810c8741015735ffcd8a845891a0a,1c58305b4565c94e,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417281,1731909417281189,4,0.0,3833078d18f158aa
05:56,20b4c68b61a12f5609fb64721720d4d9,2404eccbcb6d834c,frontend,GetSupportedCurrencies,hipstershop.CurrencyService/GetSupportedCurrencies,1731909417827,1731909417827299,4363,0.0,844c92f169ecbc9c
05:56,20b4c68b61a12f5609fb64721720d4d9,844c92f169ecbc9c,frontend,,frontend,1731909417827,1731909417827179,56131,,
05:56,20b4c68b61a12f5609fb64721720d4d9,be8d81a33d138fd5,currencyservice,GetSupportedCurrencies,grpc.hipstershop.CurrencyService/GetSupportedCurrencies,1731909417828,1731909417828999,177,0.0,2404eccbcb6d834c
05:56,20b4c68b61a12f5609fb64721720d4d9,0728387e62f6f6b5,frontend,ListProducts,hipstershop.ProductCatalogService/ListProducts,1731909417831,1731909417831676,2195,0.0,844c92f169ecbc9c
05:56,20b4c68b61a12f5609fb64721720d4d9,b2e8012519e697f3,productcatalogservice,ListProducts,hipstershop.ProductCatalogService/ListProducts,1731909417832,1731909417832584,8,0.0,0728387e62f6f6b5
05:56,20b4c68b61a12f5609fb64721720d4d9,1d19ff698e616e57,frontend,GetCart,hipstershop.CartService/GetCart,1731909417833,1731909417833889,6152,0.0,844c92f169ecbc9c
05:56,20b4c68b61a12f5609fb64721720d4d9,2b3fb151dfd07793,currencyservice,Convert,grpc.hipstershop.CurrencyService/Convert,1731909417840,1731909417840999,134,0.0,aff4fbf59ce52adf
05:56,20b4c68b61a12f5609fb64721720d4d9,aff4fbf59ce52adf,frontend,Convert,hipstershop.CurrencyService/Convert,1731909417840,1731909417840052,4751,0.0,844c92f169ecbc9c
05:56,20b4c68b61a12f5609fb64721720d4d9,186c2aa70a4ad3fc,frontend,Convert,hipstershop.CurrencyService/Convert,1731909417844,1731909417844814,4462,0.0,844c92f169ecbc9c
05:56,17bab0a74a6a50004890ea93e23546ba,cecc11a048ebea40,frontend,,frontend,1731909417844,1731909417844867,30736,,
05:56,17bab0a74a6a50004890ea93e23546ba,f2b8b2ca006a4013,frontend,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417845,1731909417845012,1112,0.0,cecc11a048ebea40
05:56,17bab0a74a6a50004890ea93e23546ba,d6dd24b9276c7fd4,productcatalogservice,GetProduct,hipstershop.ProductCatalogService/GetProduct,1731909417845,1731909417845693,6,0.0,f2b8b2ca006a4013
05:56,17bab0a74a6a50004890ea93e23546ba,1a61e1ee31896063,frontend,GetSupportedCurrencies,hipstershop.CurrencyService/GetSupportedCurrencies,1731909417846,1731909417846140,4316,0.0,cecc11a048ebea40
05:56,20b4c68b61a12f5609fb64721720d4d9,e89d2e3864867aa7,currencyservice,Convert,grpc.hipstershop.CurrencyService/Convert,1731909417846,1731909417846000,101,0.0,186c2aa70a4ad3fc
05:56,17bab0a74a6a50004890ea93e23546ba,0dc2950390da77f3,currencyservice,GetSupportedCurrencies,grpc.hipstershop.CurrencyService/GetSupportedCurrencies,1731909417847,1731909417847000,88,0.0,1a61e1ee31896063
05:56,20b4c68b61a12f5609fb64721720d4d9,6cb61fe312f505dd,currencyservice,Convert,grpc.hipstershop.CurrencyService/Convert,1731909417849,1731909417849999,104,0.0,f99b6fa2b350bf1a
05:56,20b4c68b61a12f5609fb64721720d4d9,f99b6fa2b350bf1a,frontend,Convert,hipstershop.CurrencyService/Convert,1731909417849,1731909417849617,3717,0.0,844c92f169ecbc9c
05:56,17bab0a74a6a50004890ea93e23546ba,e166ebe1f453bc7e,frontend,GetCart,hipstershop.CartService/GetCart,1731909417850,1731909417850468,4983,0.0,cecc11a048ebea40
05:56,20b4c68b61a12f5609fb64721720d4d9,c577fa0342a45e5c,frontend,Convert,hipstershop.CurrencyService/Convert,1731909417853,1731909417853344,3655,0.0,844c92f169ecbc9c
05:56,20b4c68b61a12f5609fb64721720d4d9,ebc2632be199d631,currencyservice,Convert,grpc.hipstershop.CurrencyService/Convert,1731909417854,1731909417854000,89,0.0,c577fa0342a45e5c
05:56,17bab0a74a6a50004890ea93e23546ba,fedc13280320b876,frontend,Convert,hipstershop.CurrencyService/Convert,1731909417855,1731909417855461,3346,0.0,cecc11a048ebea40
05:56,17bab0a74a6a50004890ea93e23546ba,b9bb43676852f460,currencyservice,Convert,grpc.hipstershop.CurrencyService/Convert,1731909417856,1731909417856000,90,0.0,fedc13280320b876
05:56,20b4c68b61a12f5609fb64721720d4d9,2a72663bddf1b9a6,frontend,Convert,hipstershop.CurrencyService/Convert,1731909417857,1731909417857008,3964,0.0,844c92f169ecbc9c
05:56,20b4c68b61a12f5609fb64721720d4d9,68fb4572b4b8d968,currencyservice,Convert,grpc.hipstershop.CurrencyService/Convert,1731909417857,1731909417857999,88,0.0,2a72663bddf1b9a6
