time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1732364832,1.8070598471816617,0.8651241674512268,0.1701322678719824,2.419466766113491,0.1622304280893764,3.6658958687834433,0.1168674890291832,1.7662863022671047,0.9710632648043628,0.5086542806771818,0.07745470158396754,162136064,50352128,10047488,40329216,43941888,14917632,26025984,10055680,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.4,8.733,0.2,29.667,0.2,4.867,4.2,0.267,47.2,6,1.867,0,0,0,0.003556137350348638,0.0033641389443846673,0.040625138907409875,0.0029180446425430715,0.003,0.03580800519848701,0.005,0.00037778004779223374,0.007303790388132031,0.0004958113123951698,0.0077919350035778245,0.006753795521130463,0.07500088896790826,0.004595531095303764,0.0046,0.04859805145146531,0.009,0.003817405207402984,0.009501718518033062,0.0043072028268416615
1732364833,1.8070598471816617,0.8651241674512268,0.1701322678719824,2.419466766113491,0.15883455014453596,3.6658958687834433,0.10648998390415831,1.7662863022671047,1.1275773549805541,0.5086542806771818,0.07745470158396754,162136064,50352128,10047488,40329216,43941888,14917632,25317376,10055680,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.4,8.4,0.2,29.667,0.2,4.867,4.2,0.267,47.2,6,1.867,0,0,0,0.003556137350348638,0.0033351618409443464,0.040625138907409875,0.0029180446425430715,0.003,0.03580800519848701,0.005,0.00037778004779223374,0.007303790388132031,0.0004958113123951698,0.0077919350035778245,0.0065163667881092385,0.07500088896790826,0.004595531095303764,0.0046,0.04859805145146531,0.009,0.003817405207402984,0.009501718518033062,0.0043072028268416615
1732364834,1.8070598471816617,0.8651241674512268,0.1701322678719824,2.419466766113491,0.1554386721996955,3.6658958687834433,0.10648998390415831,1.7662863022671047,1.1275773549805541,0.5086542806771818,0.07745470158396754,162136064,50352128,10047488,40329216,43941888,14917632,25317376,10055680,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6,8.4,0.2,29.667,0.2,5.067,4.2,0.267,47.2,6,1.867,0,0,0,0.003543072028886861,0.0033351618409443464,0.040625138907409875,0.0029180446425430715,0.003,0.03555016785890194,0.005,0.00037778004779223374,0.007303790388132031,0.0004958113123951698,0.007703685457043677,0.0065163667881092385,0.07500088896790826,0.004595531095303764,0.0046,0.048279971858839546,0.009,0.003817405207402984,0.009501718518033062,0.0043072028268416615
1732364835,1.449813570119294,0.8651241674512268,0.1701322678719824,2.419466766113491,0.15204279425485506,3.6658958687834433,0.10648998390415831,1.2666010313177731,1.1275773549805541,0.5086542806771818,0.07745470158396754,162136064,50352128,10047488,40329216,43941888,14917632,25317376,10055680,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6,8.4,0.2,29.667,0.2,5.067,4.2,0.267,47.2,6,1.667,0,0,0,0.003543072028886861,0.0033351618409443464,0.040625138907409875,0.0029180446425430715,0.003,0.03555016785890194,0.005,0.00037778004779223374,0.007303790388132031,0.0011458412125796408,0.007703685457043677,0.0065163667881092385,0.07500088896790826,0.004595531095303764,0.0046,0.048279971858839546,0.009,0.003817405207402984,0.009501718518033062,0.004345507617412892
1732364836,1.449813570119294,0.8651241674512268,0.1701322678719824,2.419466766113491,0.14864691631001462,3.6658958687834433,0.10648998390415831,1.2557615988417965,1.1275773549805541,0.5086542806771818,0.07745470158396754,162136064,50352128,10047488,40329216,43941888,14917632,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6,8.4,0.2,29.667,0.2,5.067,4.2,0.267,47.2,6,1.667,0,0,0,0.003543072028886861,0.0033351618409443464,0.040625138907409875,0.0029180446425430715,0.003,0.03555016785890194,0.005,0.00037778004779223374,0.007303790388132031,0.0011458412125796408,0.007703685457043677,0.0065163667881092385,0.07500088896790826,0.004595531095303764,0.0046,0.048279971858839546,0.009,0.003817405207402984,0.009501718518033062,0.004345507617412892
1732364837,1.449813570119294,0.8651241674512268,0.1701322678719824,2.5019966924513226,0.19543985542759046,3.6658958687834433,0.10648998390415831,1.2818810361170758,1.1275773549805541,0.5112752511519021,0.07449799094144231,162136064,50352128,10047488,40538112,43941888,14917632,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6,8.4,0.2,29.667,0.2,5.067,4.2,0.267,47.2,6,1.667,0,0,0,0.003543072028886861,0.0033351618409443464,0.040625138907409875,0.0029180446425430715,0.003,0.03555016785890194,0.005,0.00037778004779223374,0.007303790388132031,0.0011458412125796408,0.007703685457043677,0.0065163667881092385,0.07500088896790826,0.004595531095303764,0.0046,0.048279971858839546,0.009,0.003817405207402984,0.009501718518033062,0.004345507617412892
1732364838,1.449813570119294,0.8651241674512268,0.1701322678719824,2.5019966924513226,0.19543985542759046,3.6658958687834433,0.10648998390415831,1.3080004733923556,1.1275773549805541,0.5112752511519021,0.07449799094144231,162136064,50352128,10047488,40538112,43941888,14917632,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6,8.4,0.2,29.667,0.333,5.067,4.2,0.267,47.2,6,1.667,0,0,0,0.003543072028886861,0.0033351618409443464,0.040625138907409875,0.0029180446425430715,0.003,0.03555016785890194,0.005,0.00037778004779223374,0.007303790388132031,0.0011458412125796408,0.007703685457043677,0.0065163667881092385,0.07500088896790826,0.004595531095303764,0.004600000000000001,0.048279971858839546,0.009,0.003817405207402984,0.009501718518033062,0.004345507617412892
1732364839,1.449813570119294,0.8651241674512268,0.1701322678719824,2.5019966924513226,0.14447239846299864,3.6658958687834433,0.10648998390415831,1.3341199106676351,1.1275773549805541,0.5112752511519021,0.062885616603445,162136064,50352128,10047488,40538112,43941888,14917632,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.333,0.333,34,0.333,5.067,5.667,0.267,50,6.333,2,0,0,0,0.003378151260504202,0.003246719160104987,0.03977272727272727,0.0029216823785351703,0.003,0.035208333333333335,0.005,0.0003691515907673113,0.007293906810035842,0.0005,0.006855555555555557,0.0054468085106383,0.06750000000000005,0.004598259608411893,0.004600000000000001,0.04793055555555556,0.009,0.003760732984293194,0.009501792114695342,0.004325490196078431
1732364840,1.449813570119294,0.8806517725337084,0.1701322678719824,2.5019966924513226,0.14121506753920549,3.6658958687834433,0.10648998390415831,1.567166236516771,1.1275773549805541,0.5112752511519021,0.07366216088457735,162136064,50388992,10047488,40538112,43941888,14917632,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.333,0.333,34,0.333,5.067,5.667,0.267,50,6.333,2,0,0,0,0.003378151260504202,0.003246719160104987,0.03977272727272727,0.0029216823785351703,0.003,0.035208333333333335,0.005,0.0003691515907673113,0.007293906810035842,0.0005,0.006855555555555557,0.0054468085106383,0.06750000000000005,0.004598259608411893,0.004600000000000001,0.04793055555555556,0.009,0.003760732984293194,0.009501792114695342,0.004325490196078431
1732364841,1.449813570119294,0.8806517725337084,0.1701322678719824,2.5019966924513226,0.13795773661541233,3.618878389187007,0.10648998390415831,1.567166236516771,1.1275773549805541,0.5112752511519021,0.07366216088457735,162136064,50388992,10047488,40538112,43941888,15228928,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.333,0.333,37.2,0.333,5.067,5.667,0.267,47.8,6.4,2,0,0,0,0.003378151260504202,0.003246719160104987,0.03977272727272727,0.002924316748423266,0.003,0.035208333333333335,0.005,0.00036713395638629287,0.007263636363636364,0.0005,0.006855555555555557,0.0054468085106383,0.06750000000000005,0.0046005606166783465,0.004600000000000001,0.04793055555555556,0.009,0.003746276595744681,0.009496363636363636,0.004325490196078431
1732364842,1.524437232651254,0.8806517725337084,0.16450281449509846,2.5019966924513226,0.19429262003986225,3.5211284156404288,0.10648998390415831,1.567166236516771,1.1275773549805541,0.5112752511519021,0.07366216088457735,162951168,50388992,10047488,40538112,43941888,15228928,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.333,0.333,37.2,0.333,5.067,5.667,0.267,47.8,6.4,2,0,0,0,0.003378151260504202,0.003246719160104987,0.03977272727272727,0.002924316748423266,0.003,0.035208333333333335,0.005,0.00036713395638629287,0.007263636363636364,0.0005,0.006855555555555557,0.0054468085106383,0.06750000000000005,0.0046005606166783465,0.004600000000000001,0.04793055555555556,0.009,0.003746276595744681,0.009496363636363636,0.004325490196078431
1732364843,1.524437232651254,0.8954538005073365,0.16450281449509846,2.5019966924513226,0.19429262003986225,3.5211284156404288,0.10648998390415831,1.567166236516771,1.1275773549805541,0.5112752511519021,0.07366216088457735,162951168,50388992,10047488,40538112,43941888,15228928,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.333,0.333,37.2,0.333,5.067,5.667,0.267,47.8,6.4,2,0,0,0,0.003378151260504202,0.003246719160104987,0.03977272727272727,0.002924316748423266,0.003,0.035208333333333335,0.005,0.00036713395638629287,0.007263636363636364,0.0005,0.006855555555555557,0.0054468085106383,0.06750000000000005,0.0046005606166783465,0.004600000000000001,0.04793055555555556,0.009,0.003746276595744681,0.009496363636363636,0.004325490196078431
1732364844,1.524437232651254,0.8954538005073365,0.16450281449509846,2.5019966924513226,0.19429262003986225,3.5211284156404288,0.12933410927901687,1.567166236516771,1.1275773549805541,0.42707104762708964,0.07366216088457735,162951168,50388992,10047488,40538112,43941888,15228928,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.333,0.333,37.2,0.333,5.067,5.667,0.267,47.8,6.4,2,0,0,0,0.003378151260504202,0.003246719160104987,0.03977272727272727,0.002924316748423266,0.003,0.035208333333333335,0.005,0.00036713395638629287,0.007263636363636364,0.0005,0.006855555555555557,0.0054468085106383,0.06750000000000005,0.0046005606166783465,0.004600000000000001,0.04793055555555556,0.009,0.003746276595744681,0.009496363636363636,0.004325490196078431
1732364845,1.524437232651254,0.8954538005073365,0.16450281449509846,2.5019966924513226,0.19429262003986225,3.5211284156404288,0.12933410927901687,1.567166236516771,1.0943329294198576,0.5151097412843513,0.07366216088457735,162951168,50388992,10047488,40538112,43941888,15228928,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.333,0.333,37.2,0.333,5.067,5.667,0.333,47.8,6.4,2,0,0,0,0.003378151260504202,0.003246719160104987,0.03977272727272727,0.002924316748423266,0.003,0.035208333333333335,0.005,0.00036713395638629287,0.007263636363636364,0.0005,0.006855555555555557,0.0054468085106383,0.06750000000000005,0.0046005606166783465,0.004600000000000001,0.04793055555555556,0.009,0.003746276595744681,0.009496363636363636,0.004325490196078431
1732364846,1.524437232651254,0.8954538005073365,0.16450281449509846,2.5019966924513226,0.19429262003986225,3.5211284156404288,0.12933410927901687,1.567166236516771,1.0943329294198576,0.5151097412843513,0.07366216088457735,162951168,50388992,10047488,40538112,43941888,15228928,25317376,9662464,43122688,4673536,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.6,0.467,38,0.467,5.067,5.667,0.467,48.467,6.4,2.267,0,0,0,0.003378151260504202,0.0032395833333333335,0.04090909090909091,0.002924369747899159,0.003,0.035208333333333335,0.00475,0.0003669053549190536,0.007263636363636364,0.0010754716981132074,0.006855555555555557,0.005326086956521738,0.07666666666666669,0.004600560224089636,0.0046,0.04793055555555556,0.008928571428571428,0.0037446071904127833,0.009496363636363636,0.004335849056603774
1732364847,1.524437232651254,0.8954538005073365,0.17945223517587924,2.5019966924513226,0.19337771625846853,3.5211284156404288,0.12933410927901687,1.567166236516771,1.0943329294198576,0.5197010333500628,0.07366216088457735,162951168,50388992,10047488,40538112,43941888,15228928,25317376,9662464,43122688,4542464,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.267,9.6,0.467,38,0.467,5.067,5.667,0.467,48.467,6.4,2.267,0,0,0,0.003378151260504202,0.0032395833333333335,0.04090909090909091,0.002924369747899159,0.003,0.035208333333333335,0.00475,0.0003669053549190536,0.007263636363636364,0.0010754716981132074,0.006855555555555557,0.005326086956521738,0.07666666666666669,0.004600560224089636,0.0046,0.04793055555555556,0.008928571428571428,0.0037446071904127833,0.009496363636363636,0.004335849056603774
1732364848,1.524437232651254,0.8954538005073365,0.17945223517587924,2.5019966924513226,0.19337771625846853,3.5211284156404288,0.12933410927901687,1.567166236516771,1.0943329294198576,0.5197010333500628,0.07366216088457735,162951168,50388992,10047488,40538112,43941888,15228928,25317376,9662464,43122688,4542464,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.267,10.667,0.467,38,0.467,5.067,5.667,0.467,48.467,6.4,2.267,0,0,0,0.003378151260504202,0.0032337662337662337,0.04090909090909091,0.002924369747899159,0.003,0.035208333333333335,0.00475,0.0003669053549190536,0.007263636363636364,0.0010754716981132074,0.006855555555555557,0.005222222222222222,0.07666666666666669,0.004600560224089636,0.0046,0.04793055555555556,0.008928571428571428,0.0037446071904127833,0.009496363636363636,0.004335849056603774
1732364849,1.524437232651254,0.8954538005073365,0.17945223517587924,2.5019966924513226,0.19337771625846853,3.5211284156404288,0.12933410927901687,1.592917526771583,1.0943329294198576,0.5197010333500628,0.07366216088457735,162951168,50388992,10047488,40538112,43941888,15228928,25317376,10067968,43122688,4542464,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.4,10.667,0.467,38,0.467,5.4,5.667,0.467,48.467,6.4,2.267,0,0,0,0.003360655737704918,0.0032337662337662337,0.04090909090909091,0.002924369747899159,0.003,0.034958217270194984,0.00475,0.0003669053549190536,0.007263636363636364,0.0010754716981132074,0.006727272727272729,0.005222222222222222,0.07666666666666669,0.004600560224089636,0.0046,0.047938718662952635,0.008928571428571428,0.0037446071904127833,0.009496363636363636,0.004335849056603774
1732364850,1.524437232651254,0.9225887002954295,0.17945223517587924,2.5019966924513226,0.19337771625846853,3.5211284156404288,0.12933410927901687,1.592917526771583,1.1288874253990273,0.5197010333500628,0.07366216088457735,162951168,50401280,10047488,40538112,43941888,15228928,25317376,10067968,43139072,4542464,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.4,10.667,0.467,38,0.467,5.4,5.667,0.467,48.467,6.4,2.867,0,0,0,0.003360655737704918,0.0032337662337662337,0.04090909090909091,0.002924369747899159,0.003,0.034958217270194984,0.00475,0.0003669053549190536,0.007263636363636364,0.0011111111111111107,0.006727272727272729,0.005222222222222222,0.07666666666666669,0.004600560224089636,0.0046,0.047938718662952635,0.008928571428571428,0.0037446071904127833,0.009496363636363636,0.004340740740740741
1732364851,1.524437232651254,0.9225887002954295,0.17945223517587924,2.5019966924513226,0.19337771625846853,3.5211284156404288,0.1225554135930148,1.592917526771583,1.1288874253990273,0.5197010333500628,0.07573367365725463,162951168,50401280,10047488,40538112,43941888,15228928,25812992,10067968,43139072,4542464,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.4,10.667,0.467,38,0.467,5.4,5.667,0.467,48.467,6.4,2.867,0,0,0,0.003360655737704918,0.0032337662337662337,0.04090909090909091,0.002924369747899159,0.003,0.034958217270194984,0.00475,0.0003669053549190536,0.007263636363636364,0.0011111111111111107,0.006727272727272729,0.005222222222222222,0.07666666666666669,0.004600560224089636,0.0046,0.047938718662952635,0.008928571428571428,0.0037446071904127833,0.009496363636363636,0.004340740740740741
1732364852,1.5449988093461844,0.9225887002954295,0.17945223517587924,2.5019966924513226,0.19337771625846853,3.5211284156404288,0.1225554135930148,1.592917526771583,1.1288874253990273,0.5197010333500628,0.06283697386704905,162951168,50401280,10047488,40538112,43941888,15228928,25812992,10067968,43139072,4542464,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.4,10.667,0.467,38,0.467,5.4,5.667,0.467,48.467,6.4,2.867,0,0,0,0.003360655737704918,0.0032337662337662337,0.04090909090909091,0.002924369747899159,0.003,0.034958217270194984,0.00475,0.0003669053549190536,0.007263636363636364,0.0011111111111111107,0.006727272727272729,0.005222222222222222,0.07666666666666669,0.004600560224089636,0.0046,0.047938718662952635,0.008928571428571428,0.0037446071904127833,0.009496363636363636,0.004340740740740741
1732364853,1.5449988093461844,0.9225887002954295,0.17945223517587924,2.5019966924513226,0.19337771625846853,2.6791564696846746,0.1225554135930148,1.592917526771583,1.1288874253990273,0.5197010333500628,0.06283697386704905,162951168,50401280,10047488,40538112,43941888,15228928,25812992,10067968,43139072,4542464,6746112,0,6,4,9,4,3,15,3,4,4,4,2,6.4,10.667,0.467,38,0.467,5.4,5.667,0.467,48.467,6.4,2.867,0,0,0,0.003360655737704918,0.0032337662337662337,0.04090909090909091,0.002924369747899159,0.003,0.034958217270194984,0.00475,0.0003669053549190536,0.007263636363636364,0.0011111111111111107,0.006727272727272729,0.005222222222222222,0.07666666666666669,0.004600560224089636,0.0046,0.047938718662952635,0.008928571428571428,0.0037446071904127833,0.009496363636363636,0.004340740740740741
